#********mc_data: L-24.0, k_b-3000000000.0, dt-1e-12, N-300.0********


#init L		 init nma	 init fma	 state		 unbinding prob 		 cumulative unbinding prob
24.000000	4.141550	4.068148	TRAILING	0.096808	0.173434
24.000000	4.329552	4.000381	LEADING		0.113867	0.265124
24.000000	4.066346	3.611810	LEADING		0.025349	0.059256
24.000000	4.339634	3.912978	TRAILING	0.148612	0.258828
24.000000	4.116828	4.095176	TRAILING	0.083589	0.150383
24.000000	4.135776	3.570711	TRAILING	0.032472	0.056253
24.000000	4.541280	4.055959	LEADING		0.089254	0.212180
24.000000	3.951935	3.988608	TRAILING	0.046740	0.084773
24.000000	4.744250	4.180015	LEADING		0.034596	0.083494
24.000000	4.506342	3.673873	TRAILING	0.057268	0.096947
24.000000	3.785892	3.715680	LEADING		0.009353	0.020974
24.000000	4.430931	3.906654	LEADING		0.103994	0.246973
24.000000	4.721845	4.210953	LEADING		0.034813	0.083625
24.000000	4.262672	3.830889	TRAILING	0.123078	0.214662
24.000000	4.262672	3.830889	LEADING		0.091584	0.214662
24.000000	4.069351	3.701273	TRAILING	0.052321	0.091990
24.000000	4.307244	3.786062	LEADING		0.082877	0.196033
24.000000	4.155517	4.188479	LEADING		0.056459	0.126684
24.000000	4.429314	3.987004	TRAILING	0.150421	0.261124
24.000000	4.429314	3.987004	LEADING		0.110703	0.261124
24.000000	4.723253	4.365173	TRAILING	0.022600	0.038998
24.000000	4.303645	3.845742	TRAILING	0.131787	0.229259
24.000000	4.308784	4.370312	TRAILING	0.036999	0.066539
24.000000	4.213745	3.838878	LEADING		0.087597	0.204004
24.000000	4.398837	3.680762	TRAILING	0.071803	0.122629
24.000000	3.611142	3.970655	TRAILING	0.003007	0.005624
24.000000	4.268189	4.249196	TRAILING	0.071271	0.127673
24.000000	4.316999	4.145117	LEADING		0.089286	0.205100
24.000000	5.061810	3.817835	LEADING		0.002396	0.006088
24.000000	4.973477	3.636241	LEADING		0.001842	0.004713
24.000000	4.573534	3.744669	LEADING		0.046156	0.112909
24.000000	4.596244	4.387091	TRAILING	0.029078	0.050847
24.000000	4.461306	4.036557	LEADING		0.104929	0.247456
24.000000	4.525822	4.303755	LEADING		0.042083	0.097998
24.000000	4.673529	4.107556	TRAILING	0.077519	0.132678
24.000000	4.564342	3.683667	LEADING		0.035035	0.086066
24.000000	4.353673	3.992739	TRAILING	0.153275	0.267953
24.000000	4.334138	4.258475	LEADING		0.058308	0.132984
24.000000	4.383321	4.093548	LEADING		0.103138	0.239855
24.000000	4.360784	4.268509	TRAILING	0.072504	0.128861
24.000000	4.435712	4.080016	LEADING		0.102667	0.240544
24.000000	3.964745	3.855187	LEADING		0.039289	0.088762
24.000000	4.067576	3.676881	LEADING		0.035455	0.082387
24.000000	4.398455	4.168008	LEADING		0.085196	0.197310
24.000000	4.130080	3.843914	LEADING		0.073655	0.169792
24.000000	4.768974	4.187899	TRAILING	0.042547	0.072526
24.000000	4.042677	4.046906	LEADING		0.055218	0.123749
24.000000	3.899035	4.309536	LEADING		0.008538	0.018375
24.000000	4.252886	3.981636	LEADING		0.107046	0.247366
24.000000	4.250883	3.741037	LEADING		0.068311	0.161176
24.000000	4.284464	4.126397	LEADING		0.091008	0.208545
24.000000	4.099181	3.923579	LEADING		0.073811	0.168343
24.000000	4.889332	3.884309	TRAILING	0.021096	0.035174
24.000000	4.333850	3.594874	TRAILING	0.046071	0.078653
24.000000	4.642559	4.133310	TRAILING	0.082160	0.141174
24.000000	4.247397	3.990224	TRAILING	0.138580	0.244557
24.000000	4.328942	4.058839	LEADING		0.108196	0.250680
24.000000	4.176615	3.669497	LEADING		0.045124	0.106253
24.000000	3.923090	3.620819	TRAILING	0.019015	0.033667
24.000000	4.580257	4.140276	TRAILING	0.096745	0.167198
24.000000	4.519235	3.898924	LEADING		0.087919	0.211069
24.000000	3.974062	4.060526	TRAILING	0.047117	0.085724
24.000000	4.455259	3.678027	LEADING		0.045757	0.111128
24.000000	4.819170	4.038916	LEADING		0.028265	0.069429
24.000000	4.469262	4.149946	LEADING		0.085332	0.199642
24.000000	4.596961	4.061157	TRAILING	0.106450	0.182924
24.000000	4.007513	3.696931	TRAILING	0.040318	0.071250
24.000000	4.500401	4.061925	TRAILING	0.131655	0.228133
24.000000	4.177924	4.183207	TRAILING	0.076911	0.138391
24.000000	4.359564	4.739121	LEADING		0.000772	0.001697
24.000000	4.604499	3.836443	LEADING		0.058584	0.142711
24.000000	3.979171	3.852137	TRAILING	0.053095	0.095115
24.000000	4.505187	4.124272	TRAILING	0.116824	0.203069
24.000000	4.258747	3.933450	TRAILING	0.140994	0.247645
24.000000	4.935944	4.103918	TRAILING	0.018503	0.031036
24.000000	4.275604	3.808173	LEADING		0.087260	0.205246
24.000000	4.297932	3.914486	TRAILING	0.145400	0.254185
24.000000	4.665017	4.164671	LEADING		0.050470	0.120790
24.000000	4.136601	3.925693	TRAILING	0.107049	0.190011
24.000000	4.354566	4.263944	TRAILING	0.073905	0.131392
24.000000	4.175799	4.286496	TRAILING	0.046377	0.084064
24.000000	4.555338	3.887182	TRAILING	0.110531	0.188763
24.000000	4.037593	4.017543	TRAILING	0.070181	0.126527
24.000000	4.451429	3.743779	TRAILING	0.089457	0.152739
24.000000	4.469819	4.376762	LEADING		0.029026	0.066732
24.000000	4.247137	3.852524	TRAILING	0.126130	0.220595
24.000000	4.247137	3.852524	LEADING		0.094465	0.220595
24.000000	4.268879	4.023328	LEADING		0.106919	0.246670
24.000000	4.304781	3.753015	TRAILING	0.101138	0.174874
24.000000	4.246749	3.453850	TRAILING	0.016182	0.027553
24.000000	4.787420	4.134882	TRAILING	0.044275	0.075179
24.000000	4.676838	3.876366	TRAILING	0.070553	0.119294
24.000000	4.441077	4.455582	TRAILING	0.020906	0.037287
24.000000	4.400490	3.829397	TRAILING	0.126302	0.217695
24.000000	3.893391	4.069662	LEADING		0.023493	0.051635
24.000000	4.368345	3.815544	TRAILING	0.123798	0.213768
24.000000	4.557089	4.077238	TRAILING	0.115621	0.199536
24.000000	4.170985	4.128821	LEADING		0.072275	0.163312
24.000000	5.005912	4.332705	TRAILING	0.005354	0.009005
24.000000	4.514958	3.742452	LEADING		0.054635	0.132821
24.000000	4.312769	4.343709	TRAILING	0.044546	0.079939
24.000000	4.480019	4.353427	TRAILING	0.043754	0.077250
24.000000	4.377367	4.007694	TRAILING	0.152649	0.266542
24.000000	4.377367	4.007694	LEADING		0.113893	0.266542
24.000000	4.517842	3.616822	TRAILING	0.039668	0.066860
24.000000	4.150387	4.126609	LEADING		0.068542	0.154522
24.000000	3.893556	4.220689	TRAILING	0.015875	0.029464
24.000000	4.425891	4.293260	TRAILING	0.064479	0.114041
24.000000	4.376884	3.874223	LEADING		0.103045	0.243846
24.000000	3.863350	3.676294	TRAILING	0.017220	0.030775
24.000000	4.391076	4.518111	LEADING		0.009493	0.021355
24.000000	4.063837	4.323261	LEADING		0.019943	0.043730
24.000000	4.696696	3.961556	LEADING		0.051920	0.126536
24.000000	4.395207	3.674101	LEADING		0.049292	0.118953
24.000000	4.445702	3.642531	TRAILING	0.054689	0.092832
24.000000	4.445702	3.642531	LEADING		0.038143	0.092832
24.000000	3.904944	3.825986	TRAILING	0.033843	0.060922
24.000000	4.229596	4.042518	TRAILING	0.127556	0.226247
24.000000	4.229596	4.042518	LEADING		0.098691	0.226247
24.000000	4.346313	4.505785	TRAILING	0.012849	0.023225
24.000000	4.622213	3.922746	LEADING		0.067059	0.162568
24.000000	4.374481	4.187504	TRAILING	0.104354	0.184290
24.000000	4.827003	3.898730	TRAILING	0.033444	0.056019
24.000000	4.827003	3.898730	LEADING		0.022574	0.056019
24.000000	3.976060	4.177766	TRAILING	0.032733	0.060058
24.000000	3.647792	3.705106	TRAILING	0.003499	0.006389
24.000000	4.510978	3.854714	TRAILING	0.114735	0.196272
24.000000	4.560301	3.792906	TRAILING	0.084241	0.143033
24.000000	4.434495	3.486263	TRAILING	0.018566	0.031225
24.000000	4.415693	4.066443	TRAILING	0.142477	0.248817
24.000000	4.230954	3.723704	TRAILING	0.084762	0.147192
24.000000	3.782773	3.910462	LEADING		0.012793	0.028168
24.000000	4.834088	3.989198	LEADING		0.025219	0.062244
24.000000	4.480682	4.215006	LEADING		0.067886	0.158251
24.000000	4.167067	3.982624	LEADING		0.090517	0.207028
24.000000	4.243700	3.792730	TRAILING	0.109095	0.190109
24.000000	4.267913	3.844745	LEADING		0.094990	0.222511
24.000000	4.384332	4.260575	TRAILING	0.076307	0.135240
24.000000	4.395897	4.062572	LEADING		0.108002	0.252182
24.000000	4.751669	3.999089	LEADING		0.040877	0.099953
24.000000	4.430090	3.919572	LEADING		0.105912	0.251232
24.000000	4.524418	4.117996	TRAILING	0.114802	0.199141
24.000000	4.524418	4.117996	LEADING		0.084339	0.199141
24.000000	4.181550	3.694021	LEADING		0.051098	0.120115
24.000000	4.376098	3.991585	TRAILING	0.153658	0.268069
24.000000	3.720238	3.532598	TRAILING	0.003007	0.005383
24.000000	4.149665	4.155209	TRAILING	0.078141	0.140721
24.000000	3.955138	3.862701	LEADING		0.037770	0.085178
24.000000	4.736996	4.447411	TRAILING	0.011865	0.020525
24.000000	4.554501	4.035062	LEADING		0.087766	0.209303
24.000000	4.575383	3.806591	LEADING		0.058810	0.143152
24.000000	3.951331	3.421697	TRAILING	0.005818	0.010128
24.000000	4.339464	3.866367	LEADING		0.102502	0.241669
24.000000	4.577104	4.121752	TRAILING	0.101804	0.175813
24.000000	3.687541	3.644193	LEADING		0.003269	0.007301
24.000000	4.435496	4.363636	TRAILING	0.041878	0.074313
24.000000	4.401534	4.157284	TRAILING	0.116020	0.203992
24.000000	4.683167	4.081885	LEADING		0.054934	0.132525
24.000000	4.356123	3.904213	LEADING		0.108929	0.256493
24.000000	4.636428	4.321943	LEADING		0.029117	0.068682
24.000000	4.464032	3.524284	TRAILING	0.023653	0.039792
24.000000	3.860277	3.819131	LEADING		0.020331	0.045537
24.000000	4.277748	3.926106	TRAILING	0.143828	0.252075
24.000000	4.147530	3.651995	LEADING		0.039036	0.091760
24.000000	4.029540	3.632901	TRAILING	0.033122	0.058155
24.000000	4.361146	3.938796	TRAILING	0.152277	0.265141
24.000000	4.125578	4.068060	TRAILING	0.091764	0.164646
24.000000	4.006409	3.943483	TRAILING	0.064072	0.115242
24.000000	4.140831	3.859617	LEADING		0.077999	0.179779
24.000000	4.687452	3.789418	TRAILING	0.051070	0.085884
24.000000	3.823364	4.041464	TRAILING	0.018207	0.033560
24.000000	4.384414	4.107532	LEADING		0.100267	0.232945
24.000000	4.095286	4.037437	LEADING		0.069112	0.155984
24.000000	4.526311	4.128233	TRAILING	0.111765	0.193952
24.000000	4.461180	4.429374	LEADING		0.019953	0.045634
24.000000	3.998494	3.688537	LEADING		0.028755	0.066220
24.000000	4.224386	3.811347	TRAILING	0.111436	0.194753
24.000000	3.917897	3.572055	TRAILING	0.014208	0.025077
24.000000	4.093818	3.684689	TRAILING	0.052974	0.092833
24.000000	4.068807	3.808039	TRAILING	0.072856	0.129060
24.000000	4.692918	4.458432	TRAILING	0.012815	0.022277
24.000000	4.221195	3.923893	TRAILING	0.131829	0.232183
24.000000	4.086369	3.854717	TRAILING	0.084751	0.150383
24.000000	4.464974	4.399235	TRAILING	0.032226	0.057137
24.000000	4.468391	3.931992	TRAILING	0.140736	0.242699
24.000000	4.209244	3.688835	TRAILING	0.070838	0.122951
24.000000	4.452588	3.843104	TRAILING	0.123723	0.212509
24.000000	4.327634	4.299879	LEADING		0.046716	0.106097
24.000000	4.201949	3.885684	TRAILING	0.122624	0.215795
24.000000	4.155341	3.635305	LEADING		0.036325	0.085597
24.000000	4.794602	3.643619	TRAILING	0.012791	0.021194
24.000000	4.755468	4.074560	TRAILING	0.056819	0.096453
24.000000	4.609191	4.050751	LEADING		0.074218	0.177921
24.000000	4.215725	4.363815	LEADING		0.025977	0.057851
24.000000	4.241752	3.724648	LEADING		0.063409	0.149674
24.000000	4.277238	3.831138	TRAILING	0.125042	0.217816
24.000000	4.700775	4.065664	LEADING		0.051752	0.125244
24.000000	4.089423	4.491629	TRAILING	0.007051	0.013094
24.000000	4.560473	4.676829	LEADING		0.001502	0.003418
24.000000	4.380943	4.026471	LEADING		0.112601	0.263223
24.000000	4.358816	4.208598	TRAILING	0.095470	0.169075
24.000000	4.122416	4.005059	TRAILING	0.099889	0.178502
24.000000	4.080052	4.180966	TRAILING	0.054418	0.098848
24.000000	4.839037	4.236936	TRAILING	0.024952	0.042379
24.000000	4.599906	4.112413	TRAILING	0.097752	0.168397
24.000000	4.688104	3.497126	LEADING		0.005148	0.013022
24.000000	4.553061	4.147885	LEADING		0.074009	0.174961
24.000000	4.411092	4.109442	TRAILING	0.131672	0.230639
24.000000	4.184929	3.971366	TRAILING	0.122633	0.217384
24.000000	4.413165	3.899482	LEADING		0.104826	0.248581
24.000000	4.435836	3.910201	TRAILING	0.142934	0.246847
24.000000	4.308216	4.223207	TRAILING	0.085658	0.152584
24.000000	4.115983	4.043011	TRAILING	0.092929	0.166598
24.000000	4.319826	4.040165	LEADING		0.110156	0.255335
24.000000	4.633677	4.319323	LEADING		0.029799	0.070279
24.000000	4.271031	3.998865	LEADING		0.108937	0.251910
24.000000	4.033863	3.914562	TRAILING	0.072581	0.129948
24.000000	4.501598	4.189628	LEADING		0.072262	0.169218
24.000000	4.215182	3.916943	LEADING		0.098773	0.228502
24.000000	4.152013	3.667995	TRAILING	0.057574	0.100274
24.000000	4.795042	3.938451	LEADING		0.029968	0.073924
24.000000	3.874177	3.950596	LEADING		0.024404	0.054095
24.000000	4.549112	3.932426	TRAILING	0.120303	0.206083
24.000000	4.160707	3.973423	LEADING		0.089288	0.204227
24.000000	4.654019	3.760204	TRAILING	0.052641	0.088595
24.000000	3.743765	3.701521	LEADING		0.006479	0.014480
24.000000	4.404397	3.921123	TRAILING	0.148388	0.257123
24.000000	4.391993	3.486385	TRAILING	0.019956	0.033672
24.000000	3.818468	4.097330	TRAILING	0.015110	0.027984
24.000000	4.499038	4.505412	LEADING		0.010163	0.023226
24.000000	4.203381	3.969036	TRAILING	0.128150	0.226745
24.000000	4.552813	4.305566	TRAILING	0.052917	0.092512
24.000000	4.404423	4.123524	TRAILING	0.127530	0.223710
24.000000	4.306388	4.128070	LEADING		0.092739	0.213052
24.000000	4.750578	4.533023	LEADING		0.003897	0.009203
24.000000	4.135686	4.245797	LEADING		0.041092	0.091526
24.000000	4.502143	3.853113	TRAILING	0.116432	0.199298
24.000000	4.383378	3.892309	TRAILING	0.144630	0.250619
24.000000	4.690352	3.715369	LEADING		0.024226	0.060140
24.000000	4.218865	3.985588	TRAILING	0.131713	0.232975
24.000000	4.190360	4.488386	TRAILING	0.010785	0.019804
24.000000	4.560121	3.912161	TRAILING	0.113875	0.194674
24.000000	4.688374	3.659256	LEADING		0.017669	0.044061
24.000000	3.869949	3.960647	LEADING		0.023623	0.052292
24.000000	4.412618	3.898719	TRAILING	0.143660	0.248416
24.000000	4.508929	3.977508	LEADING		0.097892	0.233256
24.000000	4.311946	3.862688	TRAILING	0.136865	0.238181
24.000000	4.467343	3.904506	TRAILING	0.136423	0.234899
24.000000	4.782468	3.730922	LEADING		0.015504	0.038788
24.000000	4.389122	3.807885	TRAILING	0.120000	0.206750
24.000000	3.924539	3.823013	TRAILING	0.037808	0.067925
24.000000	3.924539	3.823013	LEADING		0.030117	0.067925
24.000000	4.187427	4.094558	TRAILING	0.104619	0.186947
24.000000	4.128002	3.769084	LEADING		0.060571	0.140539
24.000000	4.251762	3.720707	LEADING		0.062960	0.148841
24.000000	4.446794	3.903873	TRAILING	0.140043	0.241538
24.000000	4.057818	3.648966	TRAILING	0.039860	0.069893
24.000000	4.227444	3.997397	TRAILING	0.133108	0.235442
24.000000	4.595423	4.045192	TRAILING	0.108476	0.186269
24.000000	4.368804	3.919350	TRAILING	0.149929	0.260564
24.000000	4.705357	3.746217	TRAILING	0.038815	0.065041
24.000000	4.546710	3.690008	LEADING		0.038470	0.094275
24.000000	3.885937	3.694176	LEADING		0.016672	0.037886
24.000000	4.509388	4.153007	TRAILING	0.107731	0.187497
24.000000	4.515516	3.828246	TRAILING	0.106019	0.181015
24.000000	4.307457	4.187543	TRAILING	0.099096	0.176131
24.000000	4.765866	3.706823	LEADING		0.015068	0.037709
24.000000	4.389200	3.948756	TRAILING	0.152530	0.265095
24.000000	4.389200	3.948756	LEADING		0.112565	0.265095
24.000000	4.247288	3.604824	LEADING		0.034455	0.082286
24.000000	4.247575	4.373049	LEADING		0.026203	0.058547
24.000000	4.715854	4.052066	LEADING		0.048777	0.118359
24.000000	4.740919	3.806990	TRAILING	0.041703	0.069937
24.000000	3.854954	3.583598	TRAILING	0.010533	0.018710
24.000000	4.341531	3.719420	TRAILING	0.088955	0.153007
24.000000	4.519335	4.188502	TRAILING	0.094829	0.165224
24.000000	4.339619	3.937028	LEADING		0.112770	0.264287
24.000000	4.507098	4.218965	LEADING		0.064377	0.150520
24.000000	4.069096	3.827837	LEADING		0.058799	0.134781
24.000000	4.915294	3.844109	LEADING		0.010076	0.025301
24.000000	4.940690	4.123066	TRAILING	0.017469	0.029313
24.000000	3.936968	3.905561	TRAILING	0.044156	0.079716
24.000000	4.145398	4.069484	LEADING		0.077325	0.175077
24.000000	4.488627	3.743803	TRAILING	0.083512	0.142172
24.000000	4.183263	3.569251	LEADING		0.025664	0.061047
24.000000	4.350044	4.160032	TRAILING	0.113501	0.200565
24.000000	3.797410	4.052541	LEADING		0.012303	0.026786
24.000000	4.661227	3.580606	TRAILING	0.017784	0.029608
24.000000	4.072734	3.550906	TRAILING	0.024081	0.041880
24.000000	4.552608	3.899179	TRAILING	0.113774	0.194476
24.000000	3.661665	3.843545	LEADING		0.004392	0.009601
24.000000	4.493463	3.778013	LEADING		0.066677	0.161217
24.000000	4.150628	4.145399	TRAILING	0.081064	0.145872
24.000000	4.294945	3.927580	TRAILING	0.146521	0.256428
24.000000	4.171818	4.229226	TRAILING	0.061820	0.111656
24.000000	4.531373	4.070124	TRAILING	0.123323	0.213218
24.000000	4.885446	4.152012	LEADING		0.016619	0.040826
24.000000	3.977769	4.441550	LEADING		0.005290	0.011356
24.000000	4.448100	3.895542	LEADING		0.099964	0.238095
24.000000	4.378844	3.985216	TRAILING	0.153830	0.268198
24.000000	3.938641	3.857588	TRAILING	0.043029	0.077399
24.000000	4.375012	4.103952	TRAILING	0.133610	0.234732
24.000000	4.455208	4.163342	TRAILING	0.111198	0.194611
24.000000	4.680938	3.873299	TRAILING	0.068787	0.116253
24.000000	3.824652	3.879922	LEADING		0.017233	0.038230
24.000000	4.401405	3.977384	TRAILING	0.152994	0.266084
24.000000	4.481915	4.012619	LEADING		0.103062	0.244115
24.000000	4.269624	3.946127	TRAILING	0.143805	0.252544
24.000000	4.610482	4.536168	TRAILING	0.008132	0.014314
24.000000	4.272888	3.730764	LEADING		0.066671	0.157853
24.000000	4.278758	4.652622	TRAILING	0.002424	0.004461
24.000000	4.448836	4.043246	LEADING		0.105960	0.249382
24.000000	4.519749	3.517730	TRAILING	0.019338	0.032387
24.000000	4.775567	3.852966	TRAILING	0.040240	0.067483
24.000000	4.095312	3.743755	LEADING		0.050716	0.117500
24.000000	3.805839	4.171051	LEADING		0.008948	0.019293
24.000000	4.134858	3.738104	LEADING		0.055440	0.129099
24.000000	4.627102	3.765914	TRAILING	0.060284	0.101688
24.000000	3.919348	3.761132	TRAILING	0.032031	0.057315
24.000000	4.555281	4.195981	TRAILING	0.086529	0.150330
24.000000	4.255345	3.994607	TRAILING	0.140056	0.247054
24.000000	4.516099	3.893266	LEADING		0.087662	0.210473
24.000000	4.242741	4.066436	LEADING		0.097479	0.223368
24.000000	4.029205	3.600249	TRAILING	0.027817	0.048728
24.000000	4.909340	4.421264	LEADING		0.004175	0.010136
24.000000	4.401975	3.725122	TRAILING	0.088106	0.150856
24.000000	4.558326	4.253223	TRAILING	0.068189	0.118807
24.000000	4.558326	4.253223	LEADING		0.050618	0.118807
24.000000	4.369006	4.205896	TRAILING	0.097010	0.171605
24.000000	3.596746	3.824606	TRAILING	0.002679	0.004961
24.000000	4.084026	4.539511	LEADING		0.003732	0.008046
24.000000	4.308336	3.934690	TRAILING	0.148806	0.260237
24.000000	4.308336	3.934690	LEADING		0.111431	0.260237
24.000000	4.079181	3.707576	TRAILING	0.055497	0.097532
24.000000	4.026303	4.318450	TRAILING	0.020336	0.037517
24.000000	4.580619	4.231779	LEADING		0.052565	0.123916
24.000000	4.614571	3.946413	LEADING		0.071198	0.172140
24.000000	4.099836	3.856328	TRAILING	0.089059	0.157853
24.000000	4.099836	3.856328	LEADING		0.068794	0.157853
24.000000	4.613875	3.773391	TRAILING	0.065396	0.110465
24.000000	4.424254	3.943868	LEADING		0.109223	0.258391
24.000000	4.310319	4.062172	TRAILING	0.139562	0.246012
24.000000	4.204146	4.507399	LEADING		0.007884	0.017314
24.000000	3.974940	4.179478	LEADING		0.026969	0.059258
24.000000	4.158097	4.314929	LEADING		0.030242	0.067144
24.000000	3.863309	3.708560	LEADING		0.015363	0.034776
24.000000	4.401620	3.993275	LEADING		0.113137	0.265852
24.000000	4.378257	3.926906	TRAILING	0.150734	0.261871
24.000000	4.385840	4.317277	LEADING		0.043589	0.099593
24.000000	4.345949	4.025988	TRAILING	0.149735	0.262489
24.000000	4.253148	4.294314	TRAILING	0.054357	0.097814
24.000000	4.637663	3.775017	TRAILING	0.059991	0.101167
24.000000	4.298964	4.181547	TRAILING	0.100267	0.178288
24.000000	4.103552	4.102522	TRAILING	0.078032	0.140638
24.000000	4.206933	3.869527	TRAILING	0.121221	0.213003
24.000000	4.590315	4.430266	TRAILING	0.021447	0.037613
24.000000	4.460065	4.003248	TRAILING	0.145573	0.252277
24.000000	4.380555	4.006941	TRAILING	0.152680	0.266508
24.000000	4.380555	4.006941	LEADING		0.113828	0.266508
24.000000	4.090327	3.714127	LEADING		0.044691	0.103763
24.000000	4.242850	3.891593	TRAILING	0.132975	0.233252
24.000000	4.428991	3.647411	TRAILING	0.057797	0.098266
24.000000	4.490790	4.176470	TRAILING	0.102833	0.179518
24.000000	4.224179	3.696174	TRAILING	0.074830	0.129779
24.000000	4.753008	4.117106	LEADING		0.038091	0.092409
24.000000	4.530397	4.309117	TRAILING	0.053892	0.094438
24.000000	4.138701	4.133113	LEADING		0.064854	0.145919
24.000000	4.661254	4.245775	TRAILING	0.053536	0.092366
24.000000	4.534211	3.480416	TRAILING	0.013531	0.022584
24.000000	3.935936	4.363987	TRAILING	0.008656	0.016177
24.000000	4.566061	4.423733	LEADING		0.017945	0.041637
24.000000	4.295643	3.891715	TRAILING	0.141558	0.247157
24.000000	3.903666	3.478326	LEADING		0.005388	0.012524
24.000000	4.302075	3.984991	TRAILING	0.149076	0.261692
24.000000	4.613899	4.623020	TRAILING	0.003241	0.005731
24.000000	4.990347	4.217608	LEADING		0.006632	0.016416
24.000000	4.840289	3.775644	TRAILING	0.019853	0.033031
24.000000	4.716899	3.613927	TRAILING	0.016832	0.027976
24.000000	4.422728	4.451201	LEADING		0.017080	0.038797
24.000000	4.162748	3.744557	LEADING		0.060539	0.141347
24.000000	4.494154	3.498838	TRAILING	0.017880	0.029965
24.000000	4.196368	3.747906	TRAILING	0.087738	0.153060
24.000000	3.873685	4.082341	LEADING		0.019974	0.043752
24.000000	4.304616	4.221458	TRAILING	0.085922	0.153092
24.000000	3.902285	3.405445	TRAILING	0.003998	0.006979
24.000000	4.408698	3.755687	LEADING		0.070828	0.169950
24.000000	4.546479	3.846378	TRAILING	0.103206	0.175966
24.000000	4.529107	4.071051	TRAILING	0.123714	0.213947
24.000000	4.047802	4.245006	TRAILING	0.034874	0.063846
24.000000	4.306010	3.865198	TRAILING	0.136999	0.238575
24.000000	4.488613	4.012674	TRAILING	0.139669	0.241581
24.000000	4.880506	3.861104	LEADING		0.013957	0.034899
24.000000	4.614902	3.585144	LEADING		0.015242	0.037972
24.000000	3.715952	4.009594	LEADING		0.006777	0.014679
24.000000	4.186935	3.731658	LEADING		0.060443	0.141683
24.000000	4.788872	3.867695	TRAILING	0.038903	0.065230
24.000000	4.162106	4.035846	LEADING		0.085526	0.194598
24.000000	4.409218	4.374386	LEADING		0.030407	0.069368
24.000000	4.305500	3.768689	LEADING		0.078106	0.184995
24.000000	4.517996	3.796752	TRAILING	0.095580	0.162857
