#********mc_data: L-8.0, k_b-3400000000.0, dt-1e-10********


#init L		 init nma	 init fma	 state		 final L	 final nma	 final fma	 step length	 t
8.000000	4.189419	4.213742	FARBOUND	-10.248300	2.833190	3.301180	-2.248300	0.000001
8.000000	4.189419	4.213742	NEARBOUND	-6.338530	2.166020	1.986240	-14.338530	0.000000
8.000000	3.772376	3.699160	NEARBOUND	-6.898560	2.365950	2.270480	-14.898560	0.000000
8.000000	4.303570	4.126557	NEARBOUND	-11.194300	2.145480	2.242740	-19.194300	0.000000
8.000000	4.484730	4.016130	FARBOUND	-3.509500	3.034550	3.195100	4.490500	0.000001
8.000000	4.484730	4.016130	NEARBOUND	1.756820	2.366500	2.461540	-6.243180	0.000002
8.000000	4.418446	3.988480	NEARBOUND	-8.000000	2.688400	2.716100	-16.000000	0.000000
8.000000	4.024786	4.326905	FARBOUND	5.237260	1.490360	1.195910	13.237260	0.000000
8.000000	4.606262	4.207754	FARBOUND	2.860130	2.938630	2.960570	10.860130	0.000000
8.000000	4.735512	4.336725	NEARBOUND	-9.950080	2.418290	2.300100	-17.950080	0.000003
8.000000	4.511020	4.438265	FARBOUND	4.488840	1.051320	0.781167	12.488840	0.000001
8.000000	4.183389	3.857880	FARBOUND	-7.825530	2.177290	2.242220	0.174470	0.000002
8.000000	4.357445	4.030669	FARBOUND	-8.371510	2.420080	2.533730	-0.371510	0.000000
8.000000	4.267225	4.150164	NEARBOUND	-8.000000	2.313770	2.158280	-16.000000	0.000000
8.000000	4.132845	3.964493	FARBOUND	10.456100	2.216460	2.042030	18.456100	0.000000
8.000000	4.132845	3.964493	NEARBOUND	-8.000000	2.261080	2.140140	-16.000000	0.000000
8.000000	4.636950	4.330976	FARBOUND	8.000000	2.772610	2.711850	16.000000	0.000000
8.000000	4.021525	4.186316	NEARBOUND	-8.000000	1.956390	1.677130	-16.000000	0.000000
8.000000	4.374657	3.853387	NEARBOUND	-4.998470	3.258950	3.585490	-12.998470	0.000005
8.000000	4.491724	3.757005	NEARBOUND	-3.138630	3.340950	3.536710	-11.138630	0.000000
8.000000	4.241640	3.872462	NEARBOUND	-12.935500	2.309840	2.402370	-20.935500	0.000000
8.000000	4.190025	3.792223	NEARBOUND	-31.082300	2.493200	2.097380	-39.082300	0.000004
8.000000	4.335713	3.770345	NEARBOUND	-8.000000	2.684240	2.796670	-16.000000	0.000000
8.000000	4.291771	3.775866	FARBOUND	0.851625	3.357420	3.407600	8.851625	0.000000
8.000000	4.291771	3.775866	NEARBOUND	-8.000000	2.600070	2.678430	-16.000000	0.000000
8.000000	4.312235	4.346146	FARBOUND	-9.234700	2.698320	3.115310	-1.234700	0.000003
8.000000	4.270886	4.148971	FARBOUND	8.000000	2.320100	2.167020	16.000000	0.000000
8.000000	4.571671	3.973952	FARBOUND	8.162000	2.218830	2.145150	16.162000	0.000001
8.000000	4.137349	3.948314	FARBOUND	10.150600	1.878010	1.594010	18.150600	0.000000
8.000000	4.252907	4.484652	NEARBOUND	9.110360	1.655040	1.212640	1.110360	0.000000
8.000000	4.332195	4.459606	NEARBOUND	10.129600	1.500720	0.910717	2.129600	0.000000
8.000000	4.498788	4.272299	NEARBOUND	-11.348400	2.008780	1.952840	-19.348400	0.000000
8.000000	4.761490	4.298716	NEARBOUND	-9.337280	2.384420	2.393230	-17.337280	0.000000
8.000000	4.009935	4.129859	NEARBOUND	-8.000000	1.992470	1.733680	-16.000000	0.000000
8.000000	3.794128	3.809081	NEARBOUND	-18.642200	2.134480	2.046050	-26.642200	0.000000
8.000000	4.207709	4.343098	FARBOUND	4.436430	0.917678	0.477712	12.436430	0.000000
8.000000	4.482199	4.268318	NEARBOUND	-2.242120	2.370750	2.482790	-10.242120	0.000006
8.000000	4.395209	4.375877	NEARBOUND	-6.137000	2.857500	3.097000	-14.137000	0.000001
8.000000	4.081878	3.922133	NEARBOUND	-4.105010	2.450210	2.488180	-12.105010	0.000002
8.000000	3.731070	3.438324	FARBOUND	16.160500	2.074340	1.553230	24.160500	0.000000
8.000000	4.228990	4.204442	NEARBOUND	-9.570450	2.043790	1.757560	-17.570450	0.000000
8.000000	4.388230	3.922868	FARBOUND	-11.005400	2.188320	2.285190	-3.005400	0.000001
8.000000	4.388230	3.922868	NEARBOUND	-8.000000	2.682660	2.732960	-16.000000	0.000000
8.000000	4.304699	4.052053	FARBOUND	8.000000	2.446390	2.365430	16.000000	0.000000
8.000000	4.088384	4.034108	NEARBOUND	-10.220600	2.071980	1.840600	-18.220600	0.000000
8.000000	3.979643	4.147722	NEARBOUND	-8.000000	1.941570	1.662540	-16.000000	0.000000
8.000000	4.210753	4.007189	FARBOUND	10.020200	1.940150	1.553850	18.020200	0.000001
8.000000	4.288678	4.258789	FARBOUND	0.078637	1.300420	1.296250	8.078637	0.000001
8.000000	4.288678	4.258789	NEARBOUND	-8.000000	2.249090	2.046200	-16.000000	0.000000
8.000000	4.141333	4.044414	NEARBOUND	-8.000000	2.220190	2.060950	-16.000000	0.000000
8.000000	4.073767	4.025983	NEARBOUND	-14.793000	2.079870	1.741010	-22.793000	0.000000
8.000000	4.066004	3.956817	FARBOUND	1.557100	2.300120	2.293750	9.557100	0.000000
8.000000	4.066004	3.956817	NEARBOUND	-4.555800	3.239020	3.462780	-12.555800	0.000003
8.000000	4.885695	4.513338	FARBOUND	-5.955390	3.065170	3.387660	2.044610	0.000001
8.000000	4.202856	3.693128	FARBOUND	2.938060	2.077640	2.122940	10.938060	0.000000
