# command line: ./generate_stepping_data --ls 10.49 --lt 23.8 --k_b 1e+16 --k_ub 4250.0 --cb 0.1 --cm 1.5 --ct 0.6 --dt 1e-10 --label springsearch-47 --seed 3 --runtime 1 --framerate 1 --eqb 120 --eqmpre 200 --eqmpost 224 --eqt 0



#********springsearch-47__k_b-1e+16,k_ub-4250,cb-0.1,cm-1.5,ct-0.6,ls-10.49,lt-23.8,seed-3,dt-1e-10********
#time_unbind, time_bind, nbx, fbx
#[time: 0]
1.572845240000000e-02 1.584349320000000e-02 8.362956360809694e+00 9.112367381004198e+00
1.684928820000000e-02 1.711763400000000e-02 8.362956360809694e+00 8.922687536240664e+00
1.751154880000000e-02 1.762780350000000e-02 8.362956360809694e+00 8.402184314149302e+00
1.952965890000000e-02 1.963899260000000e-02 1.035995832636338e+01 8.402184314149302e+00
#[time: 0.02]
2.080542970000000e-02 2.085068010000000e-02 1.496952654008576e+01 8.402184314149302e+00
2.125817850000000e-02 2.128998050000000e-02 1.496952654008576e+01 1.500187338927123e+01
2.161365890000000e-02 2.199281660000000e-02 1.501354232946133e+01 1.500187338927123e+01
2.224837430000000e-02 2.242830470000000e-02 1.516192818850452e+01 1.500187338927123e+01
2.250090960000000e-02 2.255964410000000e-02 1.516192818850452e+01 1.596725322086048e+01
2.256828780000000e-02 2.256829640000000e-02 1.516192818850452e+01 1.270806638882393e+01
2.318097880000000e-02 2.368299390000000e-02 1.516192818850452e+01 1.520118404409647e+01
2.423325890000000e-02 2.426359600000000e-02 1.343294884035500e+01 1.520118404409647e+01
2.505152670000000e-02 2.511625480000000e-02 1.526164637227633e+01 1.520118404409647e+01
2.518571600000000e-02 2.519510900000000e-02 1.526164637227633e+01 1.511836427177212e+01
#[time: 0.03]
3.068418390000000e-02 3.076796980000000e-02 1.465710550729432e+01 1.511836427177212e+01
3.278006940000000e-02 3.295858610000000e-02 1.465710550729432e+01 1.883518071989847e+01
3.362150080000000e-02 3.367359300000000e-02 1.884766210058081e+01 1.883518071989847e+01
3.449282140000000e-02 3.466186210000000e-02 1.884766210058081e+01 1.653557222180419e+01
3.504733920000000e-02 3.515461350000000e-02 1.884766210058081e+01 1.976320213523653e+01
3.526094430000000e-02 3.533335530000000e-02 1.962193802946123e+01 1.976320213523653e+01
3.619892560000000e-02 3.642635150000000e-02 1.962193802946123e+01 1.974598008819698e+01
3.676949410000000e-02 3.679596840000000e-02 1.949306758085431e+01 1.974598008819698e+01
3.746881090000000e-02 3.750069700000000e-02 1.636650532757231e+01 1.974598008819698e+01
3.753021490000000e-02 3.763557130000000e-02 1.963974464855597e+01 1.974598008819698e+01
3.812858490000000e-02 3.854070840000000e-02 2.114005522699894e+01 1.974598008819698e+01
3.892457760000000e-02 3.912894190000000e-02 2.114005522699894e+01 2.267791103866093e+01
#[time: 0.04]
4.188034520000000e-02 4.191496080000000e-02 2.114005522699894e+01 2.140210162241893e+01
4.271686440000000e-02 4.291412680000000e-02 2.114005522699894e+01 2.191655947518625e+01
4.291412700000000e-02 4.291412730000000e-02 2.114005522699894e+01 2.253242539090943e+01
4.458116850000000e-02 4.477894720000000e-02 2.187403363969246e+01 2.253242539090943e+01
4.509248990000000e-02 4.524143500000000e-02 2.703527048431967e+01 2.253242539090943e+01
4.620508820000000e-02 4.622854480000000e-02 2.703527048431967e+01 2.944281198690708e+01
4.627579710000000e-02 4.630364310000000e-02 2.768810937580792e+01 2.944281198690708e+01
4.643366410000000e-02 4.644469440000000e-02 2.707078375526090e+01 2.944281198690708e+01
4.741242000000000e-02 4.746422240000000e-02 2.949040915212101e+01 2.944281198690708e+01
4.780395400000000e-02 4.827485950000000e-02 2.949040915212101e+01 2.982257719260791e+01
4.844964030000000e-02 4.851971530000000e-02 2.964863557919702e+01 2.982257719260791e+01
4.856027520000000e-02 4.861868120000000e-02 2.964863557919702e+01 2.868723316546149e+01
4.941115340000000e-02 4.941361440000000e-02 2.964863557919702e+01 2.965135117789515e+01
4.943620960000000e-02 4.943934150000000e-02 2.964863557919702e+01 3.001570003519901e+01
4.977054310000000e-02 4.998969540000000e-02 2.967840719784336e+01 3.001570003519901e+01
#[time: 0.05]
5.047530590000000e-02 5.057564090000000e-02 3.059876463829999e+01 3.001570003519901e+01
5.067765310000000e-02 5.109140510000000e-02 3.531655246773977e+01 3.001570003519901e+01
5.147650620000000e-02 5.149675110000000e-02 3.531655246773977e+01 3.522596570644100e+01
5.197418810000000e-02 5.197974800000000e-02 3.487582785437854e+01 3.522596570644100e+01
5.278482390000000e-02 5.279691500000000e-02 4.192753595429410e+01 3.522596570644100e+01
5.280834190000000e-02 5.292080390000000e-02 4.192753595429410e+01 4.209792997686353e+01
5.499638500000000e-02 5.501636120000000e-02 4.192753595429410e+01 4.385895699956299e+01
5.548818480000000e-02 5.572045450000000e-02 3.942662069241740e+01 4.385895699956299e+01
5.600561740000000e-02 5.609132900000000e-02 4.458633201365560e+01 4.385895699956299e+01
5.617782300000000e-02 5.629514310000000e-02 4.458633201365560e+01 4.417404898173373e+01
5.718551760000000e-02 5.722558520000001e-02 4.458633201365560e+01 3.183189120686878e+01
5.738388270000000e-02 5.744199710000000e-02 3.185427883948667e+01 3.183189120686878e+01
5.843521910000000e-02 5.849108190000001e-02 3.394426999968505e+01 3.183189120686878e+01
5.908272080000000e-02 5.917914660000000e-02 3.394426999968505e+01 3.638022933343057e+01
#[time: 0.06]
6.031760710000000e-02 6.055404260000000e-02 3.644623747070730e+01 3.638022933343057e+01
6.180329150000000e-02 6.201752300000000e-02 3.638689765400832e+01 3.638022933343057e+01
6.340350160000001e-02 6.361999170000000e-02 3.638689765400832e+01 3.648044215379586e+01
6.501844020000000e-02 6.522767430000000e-02 3.638689765400832e+01 3.646169973916722e+01
6.523406130000001e-02 6.548283830000000e-02 3.928706777198875e+01 3.646169973916722e+01
6.548343770000001e-02 6.550514460000001e-02 3.928706777198875e+01 4.000067647852589e+01
6.590716370000001e-02 6.605595880000001e-02 4.832440954181964e+01 4.000067647852589e+01
6.709036480000000e-02 6.717670700000000e-02 3.951961451293897e+01 4.000067647852589e+01
6.750497440000000e-02 6.751502300000001e-02 3.951961451293897e+01 4.773018654151947e+01
6.769938670000000e-02 6.771822860000000e-02 3.951961451293897e+01 3.645387837683795e+01
6.805793040000001e-02 6.808994860000001e-02 3.951961451293897e+01 3.920170167989176e+01
6.827252430000000e-02 6.842167780000000e-02 5.015238764146569e+01 3.920170167989176e+01
6.857790400000001e-02 6.861007450000001e-02 5.015238764146569e+01 5.646926372031767e+01
6.861630000000001e-02 6.864544030000000e-02 5.632799428835921e+01 5.646926372031767e+01
#[time: 0.07]
6.999596750000001e-02 7.004239360000000e-02 5.639762988139327e+01 5.646926372031767e+01
7.100583900000000e-02 7.112595160000000e-02 5.639762988139327e+01 5.663090459619647e+01
7.141066800000000e-02 7.149303800000001e-02 5.639762988139327e+01 4.537264558833732e+01
7.150435000000001e-02 7.161822260000000e-02 5.639762988139327e+01 5.635532831028676e+01
7.183193000000000e-02 7.196881470000001e-02 5.639762988139327e+01 5.668297531726418e+01
7.280896880000000e-02 7.285318150000000e-02 5.639762988139327e+01 5.607674855281336e+01
7.472672510000000e-02 7.476670670000000e-02 5.760285857806841e+01 5.607674855281336e+01
7.609348590000001e-02 7.613320920000000e-02 5.279609266368508e+01 5.607674855281336e+01
7.741624290000000e-02 7.743919810000001e-02 5.555976765975848e+01 5.607674855281336e+01
7.826987370000001e-02 7.831614780000000e-02 5.576233025865101e+01 5.607674855281336e+01
7.858303100000000e-02 7.863107510000000e-02 5.576233025865101e+01 5.488555802023886e+01
7.876754530000001e-02 7.888014920000000e-02 5.517187911136254e+01 5.488555802023886e+01
7.964339420000001e-02 7.985499560000001e-02 5.517187911136254e+01 5.189197254843202e+01
#[time: 0.08]
8.041226750000001e-02 8.056515030000000e-02 5.517187911136254e+01 5.374180435872947e+01
8.058454510000000e-02 8.058469820000000e-02 5.345560858330911e+01 5.374180435872947e+01
8.088116410000000e-02 8.089040370000000e-02 5.389748017256979e+01 5.374180435872947e+01
8.399856560000001e-02 8.406287820000000e-02 5.389748017256979e+01 5.248343520662835e+01
8.410109280000000e-02 8.426407650000001e-02 5.020133355552432e+01 5.248343520662835e+01
8.479648270000001e-02 8.486246190000001e-02 5.415878676719736e+01 5.248343520662835e+01
8.523247440000001e-02 8.536733180000000e-02 5.415878676719736e+01 5.411531735324974e+01
8.542079910000000e-02 8.575054820000000e-02 5.404592785094896e+01 5.411531735324974e+01
8.652621040000000e-02 8.659230820000001e-02 5.404592785094896e+01 5.385510792707072e+01
8.712657330000001e-02 8.722756330000001e-02 6.349664101581990e+01 5.385510792707072e+01
8.727555620000001e-02 8.729316890000001e-02 6.349664101581990e+01 6.348510168539561e+01
8.816262140000000e-02 8.822329160000000e-02 6.349664101581990e+01 6.354741692775922e+01
8.832520430000000e-02 8.841026860000001e-02 6.350763979130494e+01 6.354741692775922e+01
#[time: 0.09]
9.185526110000000e-02 9.188856550000001e-02 5.858970434496073e+01 6.354741692775922e+01
9.205617700000000e-02 9.212634620000000e-02 6.377294852154539e+01 6.354741692775922e+01
9.241130020000000e-02 9.245850190000000e-02 6.377294852154539e+01 6.350809745025173e+01
9.306672190000001e-02 9.307219670000000e-02 6.173869636730178e+01 6.350809745025173e+01
9.342644790000000e-02 9.358380480000000e-02 6.333374935282551e+01 6.350809745025173e+01
9.374867260000000e-02 9.378767710000001e-02 6.333374935282551e+01 7.088052213731845e+01
9.389071790000000e-02 9.395075800000001e-02 7.064576696724068e+01 7.088052213731845e+01
9.407712260000001e-02 9.417119610000001e-02 7.064576696724068e+01 7.201408659017805e+01
9.423736890000001e-02 9.453106990000000e-02 7.197556279033813e+01 7.201408659017805e+01
9.513944140000000e-02 9.517042280000000e-02 7.197556279033813e+01 7.170912054786361e+01
9.574063080000000e-02 9.584396290000001e-02 7.197556279033813e+01 7.678789368975642e+01
9.595238330000000e-02 9.616704740000000e-02 7.197556279033813e+01 7.197310511891112e+01
9.687241540000001e-02 9.711008050000000e-02 7.197556279033813e+01 7.163659762668641e+01
9.830882660000001e-02 9.844689040000000e-02 7.197556279033813e+01 7.080903191945133e+01
9.889104090000000e-02 9.899460840000000e-02 7.081058481142162e+01 7.080903191945133e+01
9.926086930000000e-02 9.926421690000001e-02 7.101111582677321e+01 7.080903191945133e+01
#[time: 0.1]
1.001783610000000e-01 1.003317446000000e-01 7.101111582677321e+01 6.827275803005767e+01
1.005316789000000e-01 1.006616777000000e-01 6.824226886497782e+01 6.827275803005767e+01
1.008062945000000e-01 1.008391605000000e-01 6.711407570157627e+01 6.827275803005767e+01
1.012062646000000e-01 1.015516529000000e-01 6.711407570157627e+01 6.696404807004170e+01
1.016826046000000e-01 1.017301059000000e-01 6.711407570157627e+01 6.529569314466903e+01
1.023629101000000e-01 1.024039621000000e-01 6.711407570157627e+01 6.718176891100107e+01
1.038251055000000e-01 1.039352436000000e-01 6.957848626931130e+01 6.718176891100107e+01
1.039764494000000e-01 1.040877005000000e-01 6.957848626931130e+01 8.128894784184105e+01
1.042420891000000e-01 1.053424390000000e-01 8.136183823046358e+01 8.128894784184105e+01
1.081080746000000e-01 1.082212933000000e-01 8.136183823046358e+01 8.733369379597556e+01
1.082788644000000e-01 1.083003638000000e-01 8.136183823046358e+01 8.335196525664399e+01
1.083546855000000e-01 1.086135307000000e-01 9.284076434435251e+01 8.335196525664399e+01
1.088014178000000e-01 1.088765504000000e-01 9.284076434435251e+01 9.243165932316799e+01
1.089513029000000e-01 1.094302822000000e-01 9.879189775321366e+01 9.243165932316799e+01
1.097222085000000e-01 1.097393276000000e-01 9.879189775321366e+01 1.009094541190262e+02
#[time: 0.11]
1.099067131000000e-01 1.100889283000000e-01 1.008836713350065e+02 1.009094541190262e+02
1.112238797000000e-01 1.114808922000000e-01 1.010696312538371e+02 1.009094541190262e+02
1.124962398000000e-01 1.125299258000000e-01 1.010696312538371e+02 1.060998291751641e+02
1.128502081000000e-01 1.135603625000000e-01 1.084542038451721e+02 1.060998291751641e+02
1.144428791000000e-01 1.144589825000000e-01 1.048648545577009e+02 1.060998291751641e+02
1.148843327000000e-01 1.149016652000000e-01 1.060154911781959e+02 1.060998291751641e+02
1.151849186000000e-01 1.152147437000000e-01 1.060154911781959e+02 1.055693057409197e+02
1.154416998000000e-01 1.157634058000000e-01 1.060154911781959e+02 1.078991649846514e+02
1.159306705000000e-01 1.159433897000000e-01 1.084463345794947e+02 1.078991649846514e+02
1.166569594000000e-01 1.169240354000000e-01 1.084463345794947e+02 1.077716878301957e+02
1.175283971000000e-01 1.177055137000000e-01 1.076456724418394e+02 1.077716878301957e+02
1.181358948000000e-01 1.181848855000000e-01 1.076456724418394e+02 1.078123672027551e+02
1.184030719000000e-01 1.184443303000000e-01 1.071883831762658e+02 1.078123672027551e+02
1.190036402000000e-01 1.190917857000000e-01 1.071883831762658e+02 1.143999008804125e+02
1.191087582000000e-01 1.192359254000000e-01 1.186129266453838e+02 1.143999008804125e+02
1.196643477000000e-01 1.196717317000000e-01 1.186129266453838e+02 1.186958200398931e+02
#[time: 0.12]
1.210721683000000e-01 1.211935272000000e-01 1.185013639780832e+02 1.186958200398931e+02
1.225435179000000e-01 1.225627302000000e-01 1.207112223994233e+02 1.186958200398931e+02
1.229286371000000e-01 1.230133509000000e-01 1.207112223994233e+02 1.207537239883843e+02
1.232345499000000e-01 1.233660483000000e-01 1.207472344263614e+02 1.207537239883843e+02
1.236095115000000e-01 1.236398722000000e-01 1.209054770599114e+02 1.207537239883843e+02
1.244591872000000e-01 1.247115504000000e-01 1.209054770599114e+02 1.205869634630822e+02
1.266404373000000e-01 1.267880109000000e-01 1.205301848589096e+02 1.205869634630822e+02
1.270110473000000e-01 1.273252653000000e-01 1.205850114732918e+02 1.205869634630822e+02
1.277474618000000e-01 1.278245101000000e-01 1.205850114732918e+02 1.045595916918993e+02
1.282827136000000e-01 1.282832285000000e-01 1.205850114732918e+02 1.205488487868532e+02
1.292196214000000e-01 1.292446796000000e-01 1.205850114732918e+02 1.244068249786616e+02
1.294239001000000e-01 1.295703173000000e-01 1.245505423875730e+02 1.244068249786616e+02
1.296190976000000e-01 1.298925952000000e-01 1.245505423875730e+02 1.451629125898968e+02
#[time: 0.13]
1.299813328000000e-01 1.300082642000000e-01 1.245505423875730e+02 1.246063559553118e+02
1.303325000000000e-01 1.304450267000000e-01 1.245505423875730e+02 1.300253483866593e+02
1.306028082000000e-01 1.307358028000000e-01 1.330800700568988e+02 1.300253483866593e+02
1.308849597000000e-01 1.311945724000000e-01 1.330800700568988e+02 1.330886689909127e+02
1.315756234000000e-01 1.317600166000000e-01 1.330800700568988e+02 1.406761514912246e+02
1.324107979000000e-01 1.324865364000000e-01 1.373144458913212e+02 1.406761514912246e+02
1.337466167000000e-01 1.340015983000000e-01 1.408393242760999e+02 1.406761514912246e+02
1.341282373000000e-01 1.343742433000000e-01 1.406757528861948e+02 1.406761514912246e+02
1.360152696000000e-01 1.360460831000000e-01 1.406757528861948e+02 1.436968407810531e+02
1.367702182000000e-01 1.368963132000000e-01 1.438963364431787e+02 1.436968407810531e+02
1.370786026000000e-01 1.374181385000000e-01 1.438963364431787e+02 1.437764892034670e+02
1.376677208000000e-01 1.377729149000000e-01 1.438963364431787e+02 1.452391247532530e+02
1.378914284000000e-01 1.379028754000000e-01 1.438963364431787e+02 1.436964194212850e+02
1.384541171000000e-01 1.384920327000000e-01 1.300982008338739e+02 1.436964194212850e+02
1.389127211000000e-01 1.389365711000000e-01 1.428363938343599e+02 1.436964194212850e+02
1.389769174000000e-01 1.389820689000000e-01 1.428363938343599e+02 1.366550368518737e+02
1.390167761000000e-01 1.390182877000000e-01 1.363317982475336e+02 1.366550368518737e+02
#[time: 0.14]
1.412605449000000e-01 1.415116569000000e-01 1.368473556616555e+02 1.366550368518737e+02
1.419758442000000e-01 1.419957773000000e-01 1.368473556616555e+02 1.370494810640135e+02
1.421201677000000e-01 1.422003675000000e-01 1.368182281451808e+02 1.370494810640135e+02
1.438667141000000e-01 1.438968355000000e-01 1.372318497705337e+02 1.370494810640135e+02
1.440753714000000e-01 1.440829512000000e-01 1.372318497705337e+02 1.369087171507064e+02
1.441580403000000e-01 1.441821821000000e-01 1.397386665423932e+02 1.369087171507064e+02
1.447024467000000e-01 1.449079286000000e-01 1.368559781372828e+02 1.369087171507064e+02
1.467834277000000e-01 1.467886212000000e-01 1.309676753057131e+02 1.369087171507064e+02
1.468105263000000e-01 1.470192575000000e-01 1.420664512303278e+02 1.369087171507064e+02
1.470839910000000e-01 1.473288437000000e-01 1.420664512303278e+02 1.419122457473451e+02
1.476113581000000e-01 1.476229214000000e-01 1.434209517188897e+02 1.419122457473451e+02
1.485670989000000e-01 1.485747614000000e-01 1.468541477428569e+02 1.419122457473451e+02
1.487114541000000e-01 1.490847680000000e-01 1.468541477428569e+02 1.473125690336517e+02
#[time: 0.15]
1.506233213000000e-01 1.507920724000000e-01 1.473986525947348e+02 1.473125690336517e+02
1.510410679000000e-01 1.510632085000000e-01 1.472978582620348e+02 1.473125690336517e+02
1.538294820000000e-01 1.538791651000000e-01 1.472978582620348e+02 1.486299257031027e+02
1.538826274000000e-01 1.540711331000000e-01 1.484192085828732e+02 1.486299257031027e+02
1.562987761000000e-01 1.566018050000000e-01 1.487127960854349e+02 1.486299257031027e+02
1.575938511000000e-01 1.575972662000000e-01 1.605887107096588e+02 1.486299257031027e+02
1.576363392000000e-01 1.577386549000000e-01 1.605887107096588e+02 1.594993365136003e+02
1.585671349000000e-01 1.586791255000000e-01 1.605887107096588e+02 1.628797357156994e+02
#[time: 0.16]
1.616409519000000e-01 1.616508980000000e-01 1.629131566950967e+02 1.628797357156994e+02
1.631159509000000e-01 1.633454091000000e-01 1.624628174471084e+02 1.628797357156994e+02
1.658635180000000e-01 1.658953385000000e-01 1.624628174471084e+02 1.584204405208121e+02
1.659709260000000e-01 1.660960807000000e-01 1.624628174471084e+02 1.645109396203433e+02
1.676452981000000e-01 1.677760742000000e-01 1.648207758315995e+02 1.645109396203433e+02
1.684525641000000e-01 1.684803241000000e-01 1.644316244875177e+02 1.645109396203433e+02
1.685649339000000e-01 1.686246495000000e-01 1.646702756937960e+02 1.645109396203433e+02
1.688994021000000e-01 1.691844947000000e-01 1.643958007158976e+02 1.645109396203433e+02
1.694286652000000e-01 1.694835977000000e-01 1.643958007158976e+02 1.644281586289912e+02
#[time: 0.17]
1.711899317000000e-01 1.713208262000000e-01 1.645034154685152e+02 1.644281586289912e+02
1.714765584000000e-01 1.715681169000000e-01 1.645034154685152e+02 1.648714388929199e+02
1.716846096000000e-01 1.719374234000000e-01 1.637016621134181e+02 1.648714388929199e+02
1.766944197000000e-01 1.767582867000000e-01 1.650388683133396e+02 1.648714388929199e+02
1.771843315000000e-01 1.773048585000000e-01 1.664169432868275e+02 1.648714388929199e+02
1.773357561000000e-01 1.773780437000000e-01 1.649512543496031e+02 1.648714388929199e+02
1.773823013000000e-01 1.775868996000000e-01 1.644431167882792e+02 1.648714388929199e+02
1.793336263000000e-01 1.794633442000000e-01 1.635312211430203e+02 1.648714388929199e+02
1.796216141000000e-01 1.796328865000000e-01 1.651507055619945e+02 1.648714388929199e+02
#[time: 0.18]
1.799545404000000e-01 1.802147213000000e-01 1.651507055619945e+02 1.651992071156892e+02
1.816554131000000e-01 1.817059836000000e-01 1.651275849966294e+02 1.651992071156892e+02
1.824502963000000e-01 1.826157930000000e-01 1.669226069532850e+02 1.651992071156892e+02
1.827700244000000e-01 1.827838401000000e-01 1.669226069532850e+02 1.691453785374020e+02
1.829542136000000e-01 1.829734324000000e-01 1.669226069532850e+02 1.695785177261887e+02
1.829931739000000e-01 1.830339440000000e-01 1.657343511622475e+02 1.695785177261887e+02
1.834247789000000e-01 1.835584138000000e-01 1.703309638388457e+02 1.695785177261887e+02
1.843664663000000e-01 1.845645741000000e-01 1.703309638388457e+02 1.746419576491125e+02
1.855863148000000e-01 1.858268136000000e-01 1.745337017965612e+02 1.746419576491125e+02
1.868626528000000e-01 1.869357204000000e-01 1.745337017965612e+02 1.847249384251324e+02
1.870701726000000e-01 1.871438441000000e-01 1.817469788982264e+02 1.847249384251324e+02
1.874908460000000e-01 1.875801344000000e-01 1.817469788982264e+02 1.820423894265120e+02
1.885839573000000e-01 1.887065280000000e-01 1.819590892250030e+02 1.820423894265120e+02
1.888133374000000e-01 1.889472600000000e-01 1.819590892250030e+02 1.819696035873484e+02
#[time: 0.19]
1.897468769000000e-01 1.900112502000000e-01 1.901004085304645e+02 1.819696035873484e+02
1.902603442000000e-01 1.907298567000000e-01 1.901004085304645e+02 1.928359123259959e+02
1.922565879000000e-01 1.922864298000000e-01 1.936170432360595e+02 1.928359123259959e+02
1.923299093000000e-01 1.931399249000000e-01 1.936170432360595e+02 1.937062562796052e+02
1.941397705000000e-01 1.943747620000000e-01 1.947661238242313e+02 1.937062562796052e+02
1.952319560000000e-01 1.952330375000000e-01 1.947661238242313e+02 1.954291839716360e+02
1.954638977000000e-01 1.954724485000000e-01 1.954558353932684e+02 1.954291839716360e+02
1.955703132000000e-01 1.956403603000000e-01 1.954558353932684e+02 1.977057808243533e+02
1.963383748000000e-01 1.963608476000000e-01 1.954558353932684e+02 1.951354183764905e+02
1.982790722000000e-01 1.986576721000000e-01 1.954558353932684e+02 1.954518027248348e+02
1.988353074000000e-01 1.989160797000000e-01 1.954558353932684e+02 1.952025944751065e+02
1.996727824000000e-01 1.998190809000000e-01 1.954558353932684e+02 1.919887851964461e+02
#[time: 0.2]
2.004485434000000e-01 2.004632259000000e-01 1.954558353932684e+02 1.954836721804955e+02
2.009651732000000e-01 2.011138449000000e-01 1.954558353932684e+02 1.952533259013972e+02
2.019726501000000e-01 2.020762720000000e-01 1.954558353932684e+02 1.954248551570321e+02
2.026187364000000e-01 2.027705205000000e-01 1.954558353932684e+02 1.959110780766114e+02
2.033313466000000e-01 2.033340423000000e-01 2.012449854117694e+02 1.959110780766114e+02
2.033845265000000e-01 2.034113996000000e-01 2.012449854117694e+02 2.011431333815788e+02
2.034373130000000e-01 2.040094866000000e-01 2.012449854117694e+02 2.015765200609467e+02
2.055909371000000e-01 2.055987095000000e-01 2.022484626902348e+02 2.015765200609467e+02
2.057954599000000e-01 2.060745850000000e-01 1.934369317548690e+02 2.015765200609467e+02
2.063008506000000e-01 2.066741623000000e-01 2.021003804298937e+02 2.015765200609467e+02
2.072020032000000e-01 2.072446853000000e-01 2.021003804298937e+02 1.907361828507297e+02
2.075845506000000e-01 2.080688362000000e-01 2.021003804298937e+02 2.024472379241783e+02
2.085304271000000e-01 2.085502958000000e-01 2.070595743329069e+02 2.024472379241783e+02
2.088977777000000e-01 2.092053632000000e-01 2.070595743329069e+02 2.013895761888654e+02
2.092079405000000e-01 2.093388247000000e-01 2.021828875691002e+02 2.013895761888654e+02
#[time: 0.21]
2.107628521000000e-01 2.109434832000000e-01 2.021828875691002e+02 1.947349697791454e+02
2.111953429000000e-01 2.112028911000000e-01 2.021828875691002e+02 1.997950848312645e+02
2.117166913000000e-01 2.118096179000000e-01 2.021828875691002e+02 2.027461065499763e+02
2.121565528000000e-01 2.121736191000000e-01 2.021828875691002e+02 2.027323398271126e+02
2.122689569000000e-01 2.124263743000000e-01 1.987260798141768e+02 2.027323398271126e+02
2.124957268000000e-01 2.125478140000000e-01 2.023359369972083e+02 2.027323398271126e+02
2.125596539000000e-01 2.128745635000000e-01 2.030178664784806e+02 2.027323398271126e+02
2.151258291000000e-01 2.153948708000000e-01 2.030178664784806e+02 2.022664816310411e+02
2.158852122000000e-01 2.158910881000000e-01 2.030178664784806e+02 2.045069920793520e+02
2.163212364000000e-01 2.163393429000000e-01 2.030178664784806e+02 2.030668982423884e+02
2.165963030000000e-01 2.166019208000000e-01 2.030178664784806e+02 2.031089741381163e+02
2.170714484000000e-01 2.171689193000000e-01 2.030178664784806e+02 2.029205382334892e+02
2.195723456000000e-01 2.195974134000000e-01 2.030178664784806e+02 2.017205793855294e+02
#[time: 0.22]
2.207792906000000e-01 2.208977077000000e-01 2.030178664784806e+02 2.030021333461020e+02
2.209489578000000e-01 2.210775769000000e-01 2.030178664784806e+02 2.034728969612959e+02
2.224592121000000e-01 2.225514151000000e-01 2.034596025580097e+02 2.034728969612959e+02
2.229275910000000e-01 2.229486063000000e-01 2.034596025580097e+02 2.042338149464578e+02
2.236522242000000e-01 2.238113071000000e-01 2.034596025580097e+02 2.077457832554018e+02
2.240348581000000e-01 2.241767308000000e-01 2.081281669410942e+02 2.077457832554018e+02
2.242450913000000e-01 2.242725231000000e-01 2.081281669410942e+02 2.082311607906433e+02
2.243353305000000e-01 2.245608639000000e-01 2.016073044271160e+02 2.082311607906433e+02
2.245707077000000e-01 2.245768077000000e-01 2.016073044271160e+02 2.029079131536931e+02
2.247502905000000e-01 2.247642861000000e-01 2.032293566661304e+02 2.029079131536931e+02
2.249300099000000e-01 2.250892669000000e-01 2.029308738820116e+02 2.029079131536931e+02
2.259381043000000e-01 2.261846020000000e-01 2.014255857834934e+02 2.029079131536931e+02
2.262015590000000e-01 2.263046130000000e-01 2.027216571194550e+02 2.029079131536931e+02
2.265343722000000e-01 2.266155256000000e-01 2.027216571194550e+02 2.031307548047743e+02
2.274369122000000e-01 2.276623431000000e-01 2.027216571194550e+02 2.029051379774417e+02
2.279576199000000e-01 2.280874360000000e-01 2.045186960394699e+02 2.029051379774417e+02
2.284713685000000e-01 2.285873829000000e-01 2.029190225432812e+02 2.029051379774417e+02
#[time: 0.23]
2.299510461000000e-01 2.300701093000000e-01 2.028774032923274e+02 2.029051379774417e+02
