# command line: ./generate_stepping_data --ls 10.49 --lt 23.8 --k_b 1e+16 --k_ub 4250.0 --cb 0.1 --cm 1.5 --ct 0.6 --dt 1e-10 --label springsearch-47 --seed 5 --runtime 1 --framerate 1 --eqb 120 --eqmpre 200 --eqmpost 224 --eqt 0



#********springsearch-47__k_b-1e+16,k_ub-4250,cb-0.1,cm-1.5,ct-0.6,ls-10.49,lt-23.8,seed-5,dt-1e-10********
#time_unbind, time_bind, nbx, fbx
#[time: 0]
2.373911870000000e-02 2.389447840000000e-02 2.295391608874681e+01 2.074879945278090e+01
2.422263670000000e-02 2.460517390000000e-02 2.295391608874681e+01 2.298019535629917e+01
2.483175570000000e-02 2.488104260000000e-02 2.382025584897554e+01 2.298019535629917e+01
2.538270190000000e-02 2.548340430000000e-02 2.358580114347322e+01 2.298019535629917e+01
2.629784750000000e-02 2.667932310000000e-02 2.189915948028662e+01 2.298019535629917e+01
2.737172140000000e-02 2.749825040000000e-02 2.189915948028662e+01 2.177883097817509e+01
2.833944930000000e-02 2.833945010000000e-02 2.189915948028662e+01 2.245808080836025e+01
2.973752180000000e-02 2.978278080000000e-02 2.189915948028662e+01 2.192022842351725e+01
#[time: 0.03]
3.017832120000000e-02 3.024395220000000e-02 2.189915948028662e+01 2.941093879096452e+01
3.049356270000000e-02 3.053060830000000e-02 2.939866376696122e+01 2.941093879096452e+01
3.168787370000000e-02 3.180144650000000e-02 2.893056659815362e+01 2.941093879096452e+01
3.243649280000000e-02 3.255497980000000e-02 2.893056659815362e+01 2.893737853758709e+01
3.307122170000000e-02 3.310714960000000e-02 2.956202014685587e+01 2.893737853758709e+01
3.330661640000000e-02 3.352885020000000e-02 2.956202014685587e+01 3.122621631940278e+01
3.392064550000000e-02 3.398725200000000e-02 2.756133789391870e+01 3.122621631940278e+01
3.640603490000000e-02 3.666372460000000e-02 3.941534832842022e+01 3.122621631940278e+01
3.683580820000000e-02 3.711445360000000e-02 3.941534832842022e+01 4.188752340401091e+01
3.724052420000000e-02 3.730807490000000e-02 3.941534832842022e+01 4.012316042469553e+01
3.832542130000000e-02 3.853031400000000e-02 4.002335534042876e+01 4.012316042469553e+01
3.958357350000000e-02 3.964674370000000e-02 4.002132293870613e+01 4.012316042469553e+01
#[time: 0.04]
4.146562370000000e-02 4.164912370000000e-02 4.928484141997926e+01 4.012316042469553e+01
4.170941290000000e-02 4.175846880000000e-02 4.928484141997926e+01 5.153583275996355e+01
4.197236190000000e-02 4.206226080000000e-02 5.149219307578208e+01 5.153583275996355e+01
4.305686960000000e-02 4.331456280000000e-02 5.149219307578208e+01 4.843984009752404e+01
4.413643490000000e-02 4.417488710000000e-02 4.842455324285574e+01 4.843984009752404e+01
4.450105810000000e-02 4.451333060000000e-02 4.820522032974211e+01 4.843984009752404e+01
4.899335500000000e-02 4.902467820000000e-02 4.820522032974211e+01 4.708820612154453e+01
#[time: 0.05]
5.010686230000000e-02 5.012132820000000e-02 4.442439928033814e+01 4.708820612154453e+01
5.086997210000000e-02 5.095972170000000e-02 4.616032841425439e+01 4.708820612154453e+01
5.226049590000000e-02 5.227081720000000e-02 4.445834443244079e+01 4.708820612154453e+01
5.257447530000000e-02 5.269781560000000e-02 3.850381580559645e+01 4.708820612154453e+01
5.297312340000000e-02 5.313876990000000e-02 3.850381580559645e+01 4.223616605155122e+01
5.338904310000000e-02 5.344898890000000e-02 4.230556656507702e+01 4.223616605155122e+01
5.377666500000000e-02 5.385188000000000e-02 4.230556656507702e+01 4.537827695932580e+01
5.432318620000001e-02 5.433429840000000e-02 4.230556656507702e+01 4.404516018616122e+01
5.528345300000000e-02 5.567335400000000e-02 4.230556656507702e+01 4.228059546086195e+01
5.741405910000000e-02 5.748726740000000e-02 4.241094294909490e+01 4.228059546086195e+01
5.772713010000000e-02 5.777500270000000e-02 4.246147007211941e+01 4.228059546086195e+01
5.941268090000000e-02 5.983562930000001e-02 3.587243076420345e+01 4.228059546086195e+01
#[time: 0.06]
5.986513600000000e-02 6.019685790000000e-02 4.227618341218194e+01 4.228059546086195e+01
6.082470750000001e-02 6.118405160000000e-02 4.257326214395228e+01 4.228059546086195e+01
6.177303020000000e-02 6.196209540000000e-02 4.257326214395228e+01 4.561478341945042e+01
6.336726350000001e-02 6.374951460000000e-02 4.578359729566399e+01 4.561478341945042e+01
6.376163930000001e-02 6.397195150000000e-02 4.583480390107187e+01 4.561478341945042e+01
6.492338230000000e-02 6.500945000000000e-02 4.843167280465288e+01 4.561478341945042e+01
6.526547830000000e-02 6.551088470000001e-02 4.843167280465288e+01 4.779743661244130e+01
6.557457780000001e-02 6.557482290000000e-02 4.843167280465288e+01 4.862632420639829e+01
6.584312390000001e-02 6.609508890000000e-02 4.862210614706185e+01 4.862632420639829e+01
6.821449970000000e-02 6.825044230000001e-02 5.043374789444188e+01 4.862632420639829e+01
6.901324450000000e-02 6.906865330000000e-02 4.298464567727258e+01 4.862632420639829e+01
#[time: 0.07]
7.015139660000000e-02 7.015472240000001e-02 4.804106076290594e+01 4.862632420639829e+01
7.070271120000000e-02 7.086389350000000e-02 4.804106076290594e+01 4.810295134412233e+01
7.147568220000000e-02 7.154730620000001e-02 4.804106076290594e+01 4.814316812875305e+01
7.213319310000001e-02 7.220605530000000e-02 4.593913705550614e+01 4.814316812875305e+01
7.241200630000000e-02 7.246320280000000e-02 4.805749428103526e+01 4.814316812875305e+01
7.291909530000000e-02 7.361304900000000e-02 4.590938253156791e+01 4.814316812875305e+01
7.603342520000000e-02 7.606797720000000e-02 4.679745141529332e+01 4.814316812875305e+01
7.706056370000000e-02 7.724179620000000e-02 5.196046018066426e+01 4.814316812875305e+01
7.816361330000000e-02 7.844378810000001e-02 5.196046018066426e+01 4.815864305642343e+01
7.901858830000000e-02 7.905690050000000e-02 5.196046018066426e+01 4.046214393764922e+01
7.934297440000000e-02 7.939601450000000e-02 5.196046018066426e+01 5.198750596606975e+01
#[time: 0.08]
8.054316400000000e-02 8.055047180000001e-02 5.196046018066426e+01 3.501588293769870e+01
8.067625980000000e-02 8.071781830000001e-02 3.504742165452957e+01 3.501588293769870e+01
8.103809480000000e-02 8.110390630000000e-02 3.504742165452957e+01 3.502053788220542e+01
8.219264920000001e-02 8.236779690000000e-02 3.504742165452957e+01 3.166039652169433e+01
8.295898100000000e-02 8.303859890000000e-02 3.504742165452957e+01 3.501663249289971e+01
8.318223300000001e-02 8.322081450000000e-02 3.504742165452957e+01 3.509640168401437e+01
8.484014430000000e-02 8.531294010000000e-02 3.051152878983115e+01 3.509640168401437e+01
8.564287020000000e-02 8.565148240000001e-02 3.051152878983115e+01 3.513767490878232e+01
8.599514090000000e-02 8.603671560000001e-02 3.486269633527567e+01 3.513767490878232e+01
8.829148250000000e-02 8.848090630000001e-02 3.423247999639020e+01 3.513767490878232e+01
8.970921700000001e-02 8.976797320000000e-02 3.423247999639020e+01 4.299309315762478e+01
#[time: 0.09]
9.040895310000001e-02 9.045522690000000e-02 4.245026582944445e+01 4.299309315762478e+01
9.070683670000000e-02 9.072882940000000e-02 4.346119156453943e+01 4.299309315762478e+01
9.089246190000000e-02 9.094436980000001e-02 4.303426487767633e+01 4.299309315762478e+01
9.297647950000000e-02 9.308547850000000e-02 4.240534269910490e+01 4.299309315762478e+01
9.354480540000000e-02 9.356831720000000e-02 4.727970781209334e+01 4.299309315762478e+01
9.434969900000001e-02 9.478413370000001e-02 4.727970781209334e+01 4.764159154175425e+01
9.517309610000001e-02 9.518463170000001e-02 4.300654582332179e+01 4.764159154175425e+01
9.536837720000001e-02 9.542598710000000e-02 4.528858567107962e+01 4.764159154175425e+01
9.548225320000001e-02 9.562938820000000e-02 4.528858567107962e+01 3.033974577723838e+01
9.571956390000000e-02 9.579735610000001e-02 3.430427112453855e+01 3.033974577723838e+01
9.606236860000000e-02 9.614573630000001e-02 3.430427112453855e+01 3.432225981318843e+01
9.768742090000000e-02 9.778714160000000e-02 3.441130319669524e+01 3.432225981318843e+01
9.782459960000001e-02 9.807224770000000e-02 3.441130319669524e+01 3.508542395404066e+01
9.829458880000000e-02 9.835443150000001e-02 3.441130319669524e+01 3.395659465996372e+01
9.926947980000000e-02 9.927862840000000e-02 3.441130319669524e+01 3.442113951045783e+01
9.960159740000001e-02 9.960860070000001e-02 3.441130319669524e+01 3.443306092047719e+01
#[time: 0.1]
1.003671564000000e-01 1.003943476000000e-01 3.441130319669524e+01 3.768211254160629e+01
1.010809900000000e-01 1.012774102000000e-01 3.692575778228201e+01 3.768211254160629e+01
1.015873390000000e-01 1.016863021000000e-01 3.692575778228201e+01 3.701849668881260e+01
1.038959842000000e-01 1.039644251000000e-01 3.692575778228201e+01 3.683533122657892e+01
1.062383276000000e-01 1.063281198000000e-01 3.692575778228201e+01 3.780808996059796e+01
1.066923895000000e-01 1.067166991000000e-01 3.269272810851076e+01 3.780808996059796e+01
1.068792647000000e-01 1.072366385000000e-01 3.784166438193181e+01 3.780808996059796e+01
1.076177063000000e-01 1.077263221000000e-01 3.799237759799455e+01 3.780808996059796e+01
1.080278759000000e-01 1.082515734000000e-01 3.942545299290197e+01 3.780808996059796e+01
1.082791981000000e-01 1.083225425000000e-01 3.942545299290197e+01 3.989637124253107e+01
#[time: 0.11]
1.100821413000000e-01 1.100998572000000e-01 3.996650444035674e+01 3.989637124253107e+01
1.109923519000000e-01 1.110209730000000e-01 4.009277838004394e+01 3.989637124253107e+01
1.139905393000000e-01 1.140004666000000e-01 3.948032415638694e+01 3.989637124253107e+01
1.145185068000000e-01 1.148803012000000e-01 3.948032415638694e+01 3.932841027694030e+01
1.166271324000000e-01 1.167115605000000e-01 3.948032415638694e+01 4.156988032859982e+01
1.172872980000000e-01 1.173391448000000e-01 3.948032415638694e+01 4.812293692635241e+01
1.174423269000000e-01 1.174735972000000e-01 3.948032415638694e+01 3.933949521211429e+01
1.182261935000000e-01 1.182453477000000e-01 3.890405070137327e+01 3.933949521211429e+01
1.185463830000000e-01 1.187123978000000e-01 3.890405070137327e+01 4.638779638176370e+01
1.187326729000000e-01 1.187431578000000e-01 4.684212092486432e+01 4.638779638176370e+01
1.198258728000000e-01 1.198916453000000e-01 4.684212092486432e+01 4.477420206977172e+01
#[time: 0.12]
1.206460681000000e-01 1.206506075000000e-01 4.684212092486432e+01 4.637814945064095e+01
1.209445531000000e-01 1.210192934000000e-01 5.006277535858550e+01 4.637814945064095e+01
1.222034640000000e-01 1.222674443000000e-01 5.006277535858550e+01 5.004187884578597e+01
1.228799195000000e-01 1.230775438000000e-01 5.020595639364008e+01 5.004187884578597e+01
1.231470751000000e-01 1.231772974000000e-01 3.346417622136606e+01 5.004187884578597e+01
1.233878696000000e-01 1.236173009000000e-01 4.964166795312362e+01 5.004187884578597e+01
1.253602350000000e-01 1.253855766000000e-01 4.964166795312362e+01 4.931056715582071e+01
1.263907675000000e-01 1.264004779000000e-01 4.905905351266865e+01 4.931056715582071e+01
1.281770861000000e-01 1.282376336000000e-01 4.520336844195619e+01 4.931056715582071e+01
1.282513976000000e-01 1.284138351000000e-01 4.735070651575398e+01 4.931056715582071e+01
1.290209015000000e-01 1.290955694000000e-01 4.667184501582933e+01 4.931056715582071e+01
1.297144427000000e-01 1.298520889000000e-01 5.055168674904145e+01 4.931056715582071e+01
1.298525724000000e-01 1.299584224000000e-01 5.055168674904145e+01 5.070575471029301e+01
#[time: 0.13]
1.311138565000000e-01 1.311751531000000e-01 5.072315941920341e+01 5.070575471029301e+01
1.313652339000000e-01 1.313699536000000e-01 5.217038777949546e+01 5.070575471029301e+01
1.320960026000000e-01 1.321857570000000e-01 5.217038777949546e+01 5.352882199856798e+01
1.322951098000000e-01 1.323310046000000e-01 5.217038777949546e+01 5.202742801660958e+01
1.336655112000000e-01 1.338504235000000e-01 5.217038777949546e+01 6.112686133794468e+01
1.341774204000000e-01 1.343044884000000e-01 6.120203352072272e+01 6.112686133794468e+01
1.343231289000000e-01 1.343244378000000e-01 6.117639545805656e+01 6.112686133794468e+01
1.351087216000000e-01 1.351167431000000e-01 6.117639545805656e+01 6.124744778152742e+01
1.358958003000000e-01 1.359764144000000e-01 6.146561428646179e+01 6.124744778152742e+01
1.366510388000000e-01 1.367151437000000e-01 6.146561428646179e+01 6.164660904783981e+01
1.371573287000000e-01 1.371603318000000e-01 6.895899777812068e+01 6.164660904783981e+01
1.376711723000000e-01 1.376848303000000e-01 6.895899777812068e+01 6.880410141551997e+01
1.389353771000000e-01 1.390458529000000e-01 6.851891360923405e+01 6.880410141551997e+01
#[time: 0.14]
1.402174664000000e-01 1.402539587000000e-01 6.851891360923405e+01 7.161744880555250e+01
1.405787998000000e-01 1.406078735000000e-01 6.851891360923405e+01 6.730268405100735e+01
1.408535031000000e-01 1.409615199000000e-01 6.851891360923405e+01 7.199004236763010e+01
1.417711306000000e-01 1.418050841000000e-01 6.851891360923405e+01 6.724071588190664e+01
1.425136116000000e-01 1.427502179000000e-01 6.851891360923405e+01 6.879592662004568e+01
1.440573900000000e-01 1.441426420000000e-01 6.851891360923405e+01 6.820643213262090e+01
1.446466358000000e-01 1.449998245000000e-01 6.851891360923405e+01 7.241612632146006e+01
1.454102298000000e-01 1.458221680000000e-01 7.562004398724537e+01 7.241612632146006e+01
1.461471759000000e-01 1.462943885000000e-01 7.562004398724537e+01 7.709046575650565e+01
1.465495297000000e-01 1.465609143000000e-01 7.738800408200846e+01 7.709046575650565e+01
1.474282708000000e-01 1.476013318000000e-01 7.738800408200846e+01 7.743128899213849e+01
1.479698521000000e-01 1.480081297000000e-01 7.651526155619047e+01 7.743128899213849e+01
1.495316048000000e-01 1.495500357000000e-01 7.651526155619047e+01 7.673094637370072e+01
#[time: 0.15]
1.499680503000000e-01 1.501298097000000e-01 7.698938136066354e+01 7.673094637370072e+01
1.504937504000000e-01 1.505020153000000e-01 7.698938136066354e+01 7.712246854962423e+01
1.519130963000000e-01 1.520128801000000e-01 7.497235449015716e+01 7.712246854962423e+01
1.547009149000000e-01 1.547684668000000e-01 6.736360424827460e+01 7.712246854962423e+01
1.550029678000000e-01 1.550288760000000e-01 6.736360424827460e+01 6.771338854589348e+01
1.569376940000000e-01 1.570137771000000e-01 6.736360424827460e+01 7.417670814525289e+01
1.574057466000000e-01 1.577145395000000e-01 6.736360424827460e+01 6.741689362644465e+01
1.596981195000000e-01 1.597769812000000e-01 6.750821724161337e+01 6.741689362644465e+01
#[time: 0.16]
1.599866388000000e-01 1.604183066000000e-01 6.750821724161337e+01 7.257832881425004e+01
1.607418444000000e-01 1.609993707000000e-01 7.317446281273384e+01 7.257832881425004e+01
1.637575565000000e-01 1.639293964000000e-01 7.317446281273384e+01 7.217940980068556e+01
1.640861644000000e-01 1.640952208000000e-01 7.317446281273384e+01 7.256302831446911e+01
1.641226719000000e-01 1.642723470000000e-01 7.215721078672581e+01 7.256302831446911e+01
1.648170568000000e-01 1.651506735000000e-01 7.215721078672581e+01 7.703906449607842e+01
1.651538069000000e-01 1.651885901000000e-01 8.116102794144896e+01 7.703906449607842e+01
1.658054775000000e-01 1.658284202000000e-01 8.116102794144896e+01 8.216291666751502e+01
1.659637380000000e-01 1.659637804000000e-01 8.116102794144896e+01 8.243354830045833e+01
1.662550850000000e-01 1.662842800000000e-01 8.116102794144896e+01 8.835045833594558e+01
1.666059712000000e-01 1.666992951000000e-01 8.116102794144896e+01 7.898687450211025e+01
1.669122670000000e-01 1.671837900000000e-01 8.116102794144896e+01 8.120976431510772e+01
#[time: 0.17]
1.700508374000000e-01 1.700509051000000e-01 8.116102794144896e+01 8.829353280284505e+01
1.700609967000000e-01 1.703511634000000e-01 9.237268473625744e+01 8.829353280284505e+01
1.706601491000000e-01 1.707535896000000e-01 8.533272980483144e+01 8.829353280284505e+01
1.714360326000000e-01 1.714476966000000e-01 8.533272980483144e+01 8.590586547643684e+01
1.715923071000000e-01 1.717108539000000e-01 8.551412483388671e+01 8.590586547643684e+01
1.719002409000000e-01 1.719072126000000e-01 8.604455654824602e+01 8.590586547643684e+01
1.723159980000000e-01 1.724045205000000e-01 8.604455654824602e+01 8.626525779139743e+01
1.736274641000000e-01 1.736973156000000e-01 8.632934082431295e+01 8.626525779139743e+01
1.747780531000000e-01 1.747966552000000e-01 8.619108676198692e+01 8.626525779139743e+01
1.765734962000000e-01 1.766215347000000e-01 8.619108676198692e+01 9.066671512952365e+01
1.774742467000000e-01 1.776732133000000e-01 9.050027043992469e+01 9.066671512952365e+01
1.786176136000000e-01 1.786658201000000e-01 9.050027043992469e+01 9.040654873432679e+01
1.790578559000000e-01 1.795066735000000e-01 9.093580100741478e+01 9.040654873432679e+01
1.798149503000000e-01 1.798867878000000e-01 9.098224356917923e+01 9.040654873432679e+01
#[time: 0.18]
1.800423244000000e-01 1.800438785000000e-01 9.098224356917923e+01 9.109308403157475e+01
1.803003299000000e-01 1.803639107000000e-01 9.277357167653182e+01 9.109308403157475e+01
1.812452613000000e-01 1.813010045000000e-01 9.135738276845818e+01 9.109308403157475e+01
1.826094863000000e-01 1.826735568000000e-01 9.592234725384402e+01 9.109308403157475e+01
1.836033651000000e-01 1.836357393000000e-01 9.592234725384402e+01 1.040083890582631e+02
1.840396858000000e-01 1.842467605000000e-01 1.043259798667554e+02 1.040083890582631e+02
1.848382265000000e-01 1.848657464000000e-01 1.053598467947096e+02 1.040083890582631e+02
1.849719030000000e-01 1.850340088000000e-01 1.053598467947096e+02 1.066581776554985e+02
1.850716374000000e-01 1.853023422000000e-01 1.053598467947096e+02 1.053754342345588e+02
1.853574357000000e-01 1.854087536000000e-01 1.186012148471427e+02 1.053754342345588e+02
1.855198264000000e-01 1.855572448000000e-01 1.186012148471427e+02 1.237464364150095e+02
1.860424007000000e-01 1.860889834000000e-01 1.238242667083378e+02 1.237464364150095e+02
1.861770882000000e-01 1.862134408000000e-01 1.238242667083378e+02 1.256708246639903e+02
1.866852289000000e-01 1.866897440000000e-01 1.238242667083378e+02 1.248118223126547e+02
1.870855698000000e-01 1.870883536000000e-01 1.238242667083378e+02 1.240088933893611e+02
1.881421546000000e-01 1.886589828000000e-01 1.238242667083378e+02 1.186705376081712e+02
1.894798087000000e-01 1.896199086000000e-01 1.238242667083378e+02 1.238181574407382e+02
1.898158996000000e-01 1.899841639000000e-01 1.238242667083378e+02 1.245138794908221e+02
#[time: 0.19]
1.908120469000000e-01 1.908790279000000e-01 1.367219722815451e+02 1.245138794908221e+02
1.913090245000000e-01 1.913385821000000e-01 1.249386420600461e+02 1.245138794908221e+02
1.936630449000000e-01 1.936856037000000e-01 1.286786395390234e+02 1.245138794908221e+02
1.941938060000000e-01 1.943245729000000e-01 1.286786395390234e+02 1.280483577384768e+02
1.946945090000000e-01 1.947019369000000e-01 1.286786395390234e+02 1.374713382054159e+02
1.947604380000000e-01 1.947747473000000e-01 1.286786395390234e+02 1.251068476589495e+02
1.947818067000000e-01 1.949113697000000e-01 1.286786395390234e+02 1.286467987709085e+02
1.953147205000000e-01 1.953353308000000e-01 1.256171299709093e+02 1.286467987709085e+02
1.954874233000000e-01 1.954987540000000e-01 1.285375797236661e+02 1.286467987709085e+02
1.964478809000000e-01 1.964537617000000e-01 1.282693076857127e+02 1.286467987709085e+02
1.972314943000000e-01 1.974241614000000e-01 1.261927503838124e+02 1.286467987709085e+02
1.984062029000000e-01 1.984229903000000e-01 1.293682051608351e+02 1.286467987709085e+02
1.988542582000000e-01 1.988772012000000e-01 1.293682051608351e+02 1.308974813979413e+02
1.995935688000000e-01 1.997291039000000e-01 1.293682051608351e+02 1.314227221089106e+02
#[time: 0.2]
2.003224456000000e-01 2.004428896000000e-01 1.293682051608351e+02 1.293812779263250e+02
2.021248114000000e-01 2.021430681000000e-01 1.293682051608351e+02 1.162982476412618e+02
2.024752924000000e-01 2.025222379000000e-01 1.293682051608351e+02 1.291808333812280e+02
2.045381782000000e-01 2.047345088000000e-01 1.293682051608351e+02 1.282430663466641e+02
2.052430756000000e-01 2.053432133000000e-01 1.293682051608351e+02 1.310992118874861e+02
2.081932947000000e-01 2.082047057000000e-01 1.293682051608351e+02 1.294155841321942e+02
2.091139606000000e-01 2.092496529000000e-01 1.293682051608351e+02 1.270826452238222e+02
2.096496599000000e-01 2.097855248000000e-01 1.371706754258597e+02 1.270826452238222e+02
#[time: 0.21]
2.101732823000000e-01 2.102643816000000e-01 1.170574955150765e+02 1.270826452238222e+02
2.107568497000000e-01 2.108126867000000e-01 1.266971093394354e+02 1.270826452238222e+02
2.117988148000000e-01 2.119286144000000e-01 1.266971093394354e+02 1.262599320561790e+02
2.122659196000000e-01 2.125950638000000e-01 1.266971093394354e+02 1.255304229089049e+02
2.127801499000000e-01 2.130170001000000e-01 1.255496535707956e+02 1.255304229089049e+02
2.136859092000000e-01 2.137549932000000e-01 1.255496535707956e+02 1.255204823127347e+02
2.146200643000000e-01 2.146387701000000e-01 1.253447274543408e+02 1.255204823127347e+02
2.161948905000000e-01 2.162402646000000e-01 1.241791021698436e+02 1.255204823127347e+02
2.164024023000000e-01 2.164358797000000e-01 1.241791021698436e+02 1.256301669128027e+02
2.170853424000000e-01 2.176418819000000e-01 1.241791021698436e+02 1.270114161439348e+02
2.176824001000000e-01 2.177713450000000e-01 1.293137317881753e+02 1.270114161439348e+02
2.179808097000000e-01 2.180404187000000e-01 1.293137317881753e+02 1.292847136323021e+02
2.184602948000000e-01 2.187038758000000e-01 1.293137317881753e+02 1.343328263133207e+02
2.187349597000000e-01 2.188491096000000e-01 1.356319804175101e+02 1.343328263133207e+02
2.191212661000000e-01 2.193599736000000e-01 1.356319804175101e+02 1.358459450188720e+02
#[time: 0.22]
2.202482146000000e-01 2.203821597000000e-01 1.356319804175101e+02 1.359439750920432e+02
2.218397370000000e-01 2.219054997000000e-01 1.356319804175101e+02 1.273765644522598e+02
2.223612844000000e-01 2.223612928000000e-01 1.356319804175101e+02 1.333259011129321e+02
2.234776329000000e-01 2.234862598000000e-01 1.356319804175101e+02 1.356184237202609e+02
2.236847045000000e-01 2.241931449000000e-01 1.352829684403979e+02 1.356184237202609e+02
2.267580214000000e-01 2.269594028000000e-01 1.352829684403979e+02 1.331321658783026e+02
2.282154753000000e-01 2.283304847000000e-01 1.352829684403979e+02 1.365013865908445e+02
2.289156017000000e-01 2.290241725000000e-01 1.364921151115580e+02 1.365013865908445e+02
2.294000131000000e-01 2.294400034000000e-01 1.400483768788029e+02 1.365013865908445e+02
2.294492647000000e-01 2.294847274000000e-01 1.365337269692324e+02 1.365013865908445e+02
#[time: 0.23]
2.329804279000000e-01 2.332254538000000e-01 1.392672707539586e+02 1.365013865908445e+02
2.342583054000000e-01 2.342789717000000e-01 1.392672707539586e+02 1.376839911343808e+02
2.352748511000000e-01 2.352858154000000e-01 1.392672707539586e+02 1.467486234808636e+02
2.355363633000000e-01 2.355757209000000e-01 1.504453819111411e+02 1.467486234808636e+02
2.367798263000000e-01 2.369688627000000e-01 1.465370536776747e+02 1.467486234808636e+02
2.381884381000000e-01 2.382908761000000e-01 1.490087806650176e+02 1.467486234808636e+02
2.391768796000000e-01 2.393480863000000e-01 1.490087806650176e+02 1.501225480860348e+02
2.397534665000000e-01 2.397720106000000e-01 1.559185307529006e+02 1.501225480860348e+02
#[time: 0.24]
2.399903589000000e-01 2.400391585000000e-01 1.559185307529006e+02 1.618469368956886e+02
2.402786578000000e-01 2.402895706000000e-01 1.559185307529006e+02 1.612238433123008e+02
2.407440396000000e-01 2.408304005000000e-01 1.559185307529006e+02 1.560364712030841e+02
2.419835834000000e-01 2.421913946000000e-01 1.559185307529006e+02 1.556594550101982e+02
2.432084405000000e-01 2.432932960000000e-01 1.585622283183785e+02 1.556594550101982e+02
2.441350579000000e-01 2.441434815000000e-01 1.585622283183785e+02 1.580993969597954e+02
2.475683313000000e-01 2.476739138000000e-01 1.585622283183785e+02 1.586795879691558e+02
2.479392626000000e-01 2.479629315000000e-01 1.585622283183785e+02 1.576329097478979e+02
2.490539668000000e-01 2.491488181000000e-01 1.585622283183785e+02 1.626420731682326e+02
2.496646847000000e-01 2.497550471000000e-01 1.635454642073607e+02 1.626420731682326e+02
#[time: 0.25]
2.499426926000000e-01 2.501208861000000e-01 1.635454642073607e+02 1.686484924830332e+02
2.504601497000000e-01 2.504660711000000e-01 1.689336232588315e+02 1.686484924830332e+02
2.506528667000000e-01 2.507339134000000e-01 1.683961655385291e+02 1.686484924830332e+02
2.512150650000000e-01 2.512163599000000e-01 1.683961655385291e+02 1.581489964024840e+02
2.517116937000000e-01 2.517755404000000e-01 1.683961655385291e+02 1.682144153358320e+02
2.523676925000000e-01 2.524301706000000e-01 1.688793942223075e+02 1.682144153358320e+02
