# command line: ./generate_stepping_data --k_b 100000000.0 --k_ub 50.0 --cb 0.1 --cm 0.4 --ct 0.2 --ls 10.49 --lt 23.8 --eqb 120 --eqmpre 200 --eqmpost 224 --eqt 0 --dt 1e-10 --label paramSearch-lowkub --seed 1.0 --runtime 1.0 --framerate 1e-10 --nomovie --exp-unbinding-constant -0.5



#********paramSearch-lowkub__k_b-1e+08,k_ub-50,c--0.5,cb-0.1,cm-0.4,ct-0.2,ls-10.49,lt-23.8,seed-1,dt-1e-10********
#time_unbind, time_bind, nbx_bind, fbx_bind, nmx_unbind, fmx_unbind, nmx_bind, fmx_bind
#[time: 0]
 0.0087229404  0.0087284101                  0  0.753387635054792   2.82479876179116  0.970237577722473   1.50875017841191   1.64729323535114
#[time: 0.01]
#[time: 0.02]
 0.0287556102  0.0287732717                  0  0.500404241624146   3.96845773677969    4.8328214043374   -1.4198796635532  -1.49586048393708
#[time: 0.03]
 0.0340298635    0.03405048  -2.34550501525795  0.500404241624146   4.98680476858383   5.21710821841242 -0.114686848531779  0.116948300823276
#[time: 0.04]
#[time: 0.05]
 0.0519150328  0.0519334451  -2.34550501525795 -0.414702062427794   0.64193458963808   1.58997712991281  -7.01064982861572  -7.40438843306069
  0.055321544  0.0553912065  -2.34550501525795  -6.39629115845466  0.495405512271464   1.24482113838521  -11.2158682189976  -12.0478121058963
#[time: 0.06]
 0.0674944741  0.0675474399  -12.5339186167265  -6.39629115845466    0.1106601418608  -2.04633761072006   -9.7503936854771  -2.92598847921867
#[time: 0.07]
#[time: 0.08]
 0.0852653405  0.0852894328   -16.033987089444  -6.39629115845466  -7.91071925342692   -6.7615617532363  -14.3723751275508  -1.76869856998776
 0.0876555215  0.0876757682  -5.40202555508394  -6.39629115845466  -11.1930801856803   -10.948704429367  -7.10490176449049  -6.68587735446653
#[time: 0.09]
#[time: 0.1]
 0.1008827551   0.100898985  -18.0158990185312  -6.39629115845466  -3.29174006260794  -3.48469469337634  -13.9337995213153  -7.85079504919787
#[time: 0.11]
 0.1142209128  0.1142373225  -18.0158990185312  -16.2810567767347  -10.8934482636204  -1.35683413157552  -18.8415704254169  -19.1479140972604
#[time: 0.12]
 0.1286818004  0.1286843864  -18.0158990185312   -25.203143717355  -16.1738005708597  -15.7656683520921  -17.0643201172847  -31.0208331351144
#[time: 0.13]
 0.1331782707  0.1331941696  -24.2375099108261   -25.203143717355  -13.4847348510718  -19.1118325664554  -32.7101622684937   -31.541334136999
#[time: 0.14]
 0.1468677471  0.1468743924  -19.2999788505611   -25.203143717355  -20.5961526147208  -20.8791112563724  -28.4969029197315  -28.1803464485997
#[time: 0.15]
 0.1513633755  0.1513968581  -18.0505776135731   -25.203143717355  -19.7776923788076   -22.557711058908  -28.2234478047204    -28.05818447497
#[time: 0.16]
 0.1628282196  0.1628705264  -18.0505776135731  -11.3263429245177    -20.89759038013  -21.2478945910442  -20.5712277002601  -20.4094668412917
#[time: 0.17]
   0.17717789  0.1772054555  -13.3039193541484  -11.3263429245177  -11.4309676329284  -7.45621700632044  -13.3496802279225  -14.3523720757842
 0.1780968426  0.1781315649  -13.3039193541484  -2.92576070148466  -9.92121321370714  -9.09815006837121  -6.56584883550473  -6.69842467912953
#[time: 0.18]
 0.1824439463  0.1824751729   2.37977754138786  -2.92576070148466  -5.45542333228616 -0.399593764865584   5.63475757372144   1.31098759799303
#[time: 0.19]
 0.1959987909   0.196047465  -7.81300420647997  -2.92576070148466   3.06068694495413   1.98214978924844  -0.31649445318901   7.14780745230085
#[time: 0.2]
 0.2028722288  0.2029000185  -7.81300420647997  -6.63753490984279   -6.7665297105692   -2.7271835927165  -17.2043591352046  -17.0727146150095
#[time: 0.21]
#[time: 0.22]
#[time: 0.23]
 0.2337996078  0.2338077285  -7.81300420647997  -10.4116648503544  -4.13787478494896  -3.93379346061824  -17.7060690662582  -18.1932255229688
#[time: 0.24]
 0.2497450386  0.2497450738  -7.81300420647997  -18.7614174332209  -5.62903642232852  -6.67177834377082  -6.74922790171338  -12.6986398820135
#[time: 0.25]
 0.2554600719  0.2554755534  -20.3493096142221  -18.7614174332209  -6.72870111267722  -11.9146947517789  -20.1734240607513  -22.1194133117217
 0.2585016711  0.2585269831  -14.0468149148916  -18.7614174332209  -21.0235497504545  -18.3658988753521   -17.580105869632  -15.9681729855861
#[time: 0.26]
 0.2666300029  0.2666525346  -19.5069054987356  -18.7614174332209  -11.7234370998263  -12.7458730347245  -26.8452916637198  -26.8823211203394
  0.269414547  0.2694378249  -19.5069054987356  -16.9738535802291  -14.1097872645471  -13.7829154967602  -25.6595719579369  -25.9006213928676
#[time: 0.27]
 0.2747449924   0.274747914  -19.5069054987356  -20.3160741806668  -17.0597147818689   -16.096628897343  -16.3853370671083  -18.7216136162433
 0.2788154857  0.2788225358  -16.7315453338114  -20.3160741806668  -13.9284902938421  -14.4289991735617   -13.992430785009  -15.8302972801821
#[time: 0.28]
#[time: 0.29]
#[time: 0.3]
#[time: 0.31]
 0.3105318153  0.3105558689  -17.1968051123881  -20.3160741806668  -15.8042118535169  -16.8838411570829  -18.6201397536568  -18.6310832493675
#[time: 0.32]
#[time: 0.33]
#[time: 0.34]
#[time: 0.35]
#[time: 0.36]
#[time: 0.37]
 0.3745273511  0.3745414588  -22.4608227817112  -20.3160741806668  -15.5410878068304  -16.6939890329964  -26.8100443530485  -29.9468685710799
#[time: 0.38]
#[time: 0.39]
#[time: 0.4]
 0.4040954648  0.4040999186  -22.4608227817112  -25.0477851075444  -16.8074929002614   -16.128516586733    -14.68031402528  -22.0087444754228
 0.4055543339  0.4056004937  -23.0866405264413  -25.0477851075444  -19.3793052321226  -20.4052855634917   -32.054833775556  -32.1385103323444
#[time: 0.41]
 0.4104629841  0.4104875779  -22.3746212332786  -25.0477851075444  -19.2934076436532  -20.0765495897031  -31.4351868093455  -31.2477013889878
 0.4115783755  0.4115842869  -19.1200897446341  -25.0477851075444  -25.4223154524924   -24.941334302907  -25.1669887992617   -24.504131871953
#[time: 0.42]
#[time: 0.43]
#[time: 0.44]
 0.4485323201  0.4485371278  -20.6090920169149  -25.0477851075444  -18.0889205217365  -19.4138189526523  -26.7912714348713  -26.3443570537685
#[time: 0.45]
#[time: 0.46]
  0.465656943  0.4656642128  -20.6090920169149  -16.6151282792326  -20.8042121777982  -22.6113027755726  -24.1217396598175  -25.6367505102639
 0.4664051644  0.4664118047  -20.6090920169149  -21.6076509812621  -17.1925937694488  -16.3726450328467   -22.523331608029  -31.3299554752047
#[time: 0.47]
#[time: 0.48]
 0.4847503124  0.4847595016  -20.6090920169149  -19.5140958945062  -19.8777790500487  -19.9774148292022   -27.814435288035  -27.8496109695824
#[time: 0.49]
 0.4976322776  0.4976323074  -20.6090920169149  -33.3892209817314  -21.1908920431923  -20.8012529879124  -18.0806849322526  -26.7056101522512
 0.4992822413  0.4992854243  -31.3400098449045  -33.3892209817314   -24.235104485766  -27.0883471985325  -28.1142000454606  -29.5807160091575
#[time: 0.5]
#[time: 0.51]
#[time: 0.52]
#[time: 0.53]
#[time: 0.54]
  0.546798398  0.5468000891  -31.3400098449045  -24.8939857624047   -25.567087197507  -26.8844242108095  -27.2574650790379  -17.3290690768836
#[time: 0.55]
  0.553666044  0.5536766816  -29.0820038212723  -24.8939857624047  -27.5286389166178  -25.2785548214283  -24.5423886484241  -22.4108643180758
#[time: 0.56]
 0.5634012252  0.5634091947  -29.0820038212723  -42.4747770925572  -24.6781476081591  -22.4190954906146  -27.9781359138029  -35.4295446316708
  0.566895382  0.5669054872  -29.0820038212723  -27.4035304775514  -26.2562736904247  -37.8260183365491  -27.4546678412323  -21.2663175799686
#[time: 0.57]
 0.5760221723  0.5760308609  -30.8823541993054  -27.4035304775514  -26.5918889291958  -25.8721760705485  -30.7507968596986   -26.749787433142
 0.5776591028   0.577659198  -30.8823541993054  -37.3082274278768  -25.2347481935811  -23.7992166691268  -23.6884305609333  -30.7895404079329
#[time: 0.58]
 0.5840031426  0.5840033561  -30.8823541993054  -29.6231184332774  -28.1229654695741    -30.86571584338  -34.1231619917039  -34.3495767372436
 0.5842366454  0.5842520826  -30.8823541993054  -27.2490973831116  -28.7692919129487  -28.4153379992277  -33.7097092664495  -35.8179443690803
 0.5896612027  0.5896836708  -25.7115882382472  -27.2490973831116  -29.7115053210126  -24.5909775965134   -31.694346701201  -30.3227359509417
#[time: 0.59]
#[time: 0.6]
