# command line: ./generate_stepping_data --cm 0.4 --runtime 3.0 --k_ub 100.0 --label paramSearch-spr7 --cb 0.01 --lt 23.8 --eqt 0 --eqmpre 200 --eqmpost 224 --eqb 120 --ls 10.49 --framerate 1e-10 --ct 0.2 --dt 1e-10 --k_b 10000000.0 --nomovie --seed 1.0 --exp-unbinding-constant -2.0



#********paramSearch-spr7__k_b-1e+07,k_ub-100,c--2,cb-0.01,cm-0.4,ct-0.2,ls-10.49,lt-23.8,seed-1,dt-1e-10********
#time_unbind, time_bind, nbx_bind, fbx_bind, nmx_unbind, fmx_unbind, nmx_bind, fmx_bind
#[time: 0]
 0.0010267267  0.0013282762 -0.0470697005276284  0.722496811972913   2.43858058881256   2.61179108832283  -7.08206824975689  -8.05941332880812
 0.0013395247  0.0019561313   19.8206810182274  0.722496811972913   5.40036392119312   5.90511621075901   13.1660505130741   6.55565083173136
  0.002422955  0.0024747544   19.8206810182274   21.2472276015862   22.6410063099586   9.47428375889666   28.6234257388815   31.3973568214119
 0.0038901037  0.0039876452   18.7388810138141   21.2472276015862   22.0685070688813    22.367812478701   16.1557480007661   20.3933824253962
 0.0042964523  0.0043647596   7.89300469984514   21.2472276015862   24.6558758482417   25.9826770277458   16.5759756626955    28.176696419493
 0.0046529964  0.0053196057   24.2521232297174   21.2472276015862   16.7641187055205   24.8908608201271   16.3457288137347   19.6431122900874
 0.0059079064  0.0060713592   24.2521232297174   24.9995032304528   26.2374816564204   25.3841784760798   16.3924007842069   15.0785638462963
 0.0068464555  0.0069488904   42.9319099475012   24.9995032304528   29.1808196813258   29.6264354567637   42.4049272782832   32.3802265241975
 0.0074212139  0.0076849194   42.9319099475012   51.5204264097772   46.3413755119837    33.593705501264   43.7127824319094   43.8534175664875
 0.0079128462  0.0087458375   42.9319099475012   47.4652283570394   50.8092034232484   55.9864871157074   43.9247473013959   41.8683137622126
 0.0097414465  0.0098640902   46.7285133029405   47.4652283570394   49.4962151685574   53.0013304346245   55.8650768009182   56.7719732971038
#[time: 0.01]
 0.0117348001  0.0124957281   54.4378947680376   47.4652283570394   51.4709614815679   51.9238709879841   45.3078532901419   46.8786896571566
 0.0133399629  0.0135849654   64.2425003966209   47.4652283570394   49.6067330671842   50.3777279740784   66.0952619225262   52.2905892634502
  0.013786863  0.0140021947   64.2425003966209   67.9977724903005   67.6827420443415   57.3234088203509   56.7975414734604    57.547828400415
 0.0147537473  0.0147703348   73.9668541821935   67.9977724903005   70.7753702657896    72.896062632705   75.8719069435016    73.117789252973
  0.016348386  0.0169456651   73.9668541821935   81.1016349109397   75.0205627477866   72.9525097764057   77.5208129835083   77.4345736848388
 0.0174696649  0.0175166779   81.6164480284237   81.1016349109397   76.3158680248784   79.3685057416814   74.1273530412935   74.2180063824664
 0.0175467117  0.0176727543   80.0037011697232   81.1016349109397   91.2801257139643   90.8071137921318   71.3233462336561   71.0583640108044
 0.0185105022  0.0186258776   80.0037011697232   93.3214536181042    85.175087538762   85.5560802826938   85.9101097110472   90.0028983115711
#[time: 0.02]
 0.0225523151  0.0225593779   92.2154048708093   93.3214536181042   85.6460198892134   91.5958587121061    87.410417589522   86.3542806074598
 0.0239521059  0.0239565361    86.553563077368   93.3214536181042   96.6475579114674   97.3490624822347   91.8904802120501   98.0896325088075
